ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
AMGN,2022-06-21,2022-08-30,210.61875111005048,214.9696454470674,0.0207,70,📉 바닥반등,★★★★★ (6.0),0.4553,Unknown,"장기보유(69일,+1.9%)",12.411787532290008,54.0,0.0205,-0.049,-0.0371,37.38911596261834,26.20105547218748,-1.7559885391254206,0.1415268650920527,0.022755161130337462,3.9256067647076325,-0.29013776253202717,0.1168508025291177,0.6397396578271787,-0.022040683850138576,-0.04105886784929613,-0.0002585961470004663,0.04161087725925062,1.1886462036317633,3,-0.047064604514442096,-0.12522096855614773,0.031439903661673874,0.38659961553629396,-0.5572396268256454,0.7518492748390923,6.0,4.0,6.0,,Unknown,,0.027979649597772424,bear,0.01177614230277079,0.6,0.85,0.605,0.05,0.17,0.0
MRNA,2022-09-02,2022-09-07,140.36000061035156,129.67999267578125,-0.0761,5,📉 바닥반등,★★★★★ (6.5),0.4704,Unknown,손절(-7.3%),19.00938695909309,-203.02,0.075,-0.0302,-0.0313,38.638900087804686,21.443347951096225,-2.455887683313918,0.2654889551605726,0.058032650708859865,2.024147140251667,-0.8716023990038547,-0.259508984663321,0.06440567505860992,-0.021823344152876234,-0.2844268092014792,-0.032041960785416226,-0.128087625545073,0.774525513828955,3,0.39638260941050185,-0.47440146630814267,-0.7239873687463881,-0.34571693662762093,0.6360915770601028,0.6459083084593328,6.5,3.0,6.0,,Unknown,,-0.2574877047127014,bear,-0.21490559052831446,0.65,0.7,0.623,0.35,0.17,0.05
PEP,2022-08-29,2022-09-16,154.6853411677144,148.4181594702453,-0.0405,18,📈 모멘텀,★★★★★ (8.5),0.4747,Unknown,손절(-4.3%),16.940727463897144,-106.17,0.013,-0.0186,0.023,47.241537667929926,23.93824972282658,-0.39859240771354876,0.23368067966262132,0.013955510980030736,2.801178125997084,-0.3214526098024936,0.16595029173846013,0.8385867885668775,-0.02847306819008255,0.00045722635627498676,0.019881521594991715,0.042253424036131484,0.8653665988763715,3,0.4196407300217325,0.10002219041612725,0.19103617999404768,0.4003061170676841,0.4208940051898826,0.4196407300217325,6.25,8.5,6.0,,Unknown,,0.0040551060948384125,bear,0.051945727397584816,0.85,0.7,0.618,0.2,0.27,0.05
COST,2022-09-14,2022-09-26,491.62901910071037,445.71522217957977,-0.0934,12,📉 바닥반등,★★★★★ (7.5),0.4564,Unknown,손절(-9.2%),5.014222240451796,-230.22,0.0255,0.0009,0.0668,39.384809819581626,18.172060309127872,-2.088859754465041,0.02826231253549322,0.024563984988464807,2.679393522291859,-1.243361802197474,-0.05343498213750832,0.49703415817744834,-0.01657375254415039,-0.0649565059431435,0.01041987738204663,0.03649926739926269,1.0183350859813758,4,0.7479079569477461,-0.07429597557508194,-0.13006731978442626,-0.16234684980478822,-0.06104097044479547,0.7479079569477461,7.5,7.5,5.5,,Unknown,,0.00017271172493225906,bear,0.006226017909475371,0.75,0.85,0.62,0.05,0.36,0.05
NVDA,2022-09-29,2022-10-10,12.431697751600325,12.021234494107956,-0.033,11,📉 바닥반등,★★★★★ (6.0),0.4511,Information Technology,트레일링(-8.6%),179.77554028556264,-73.79,-0.0124,0.0467,0.1881,35.7785809250166,31.843708894472126,0.02898560483014534,0.28236557122044664,0.05112689795768757,-0.562588884759665,-0.10199163083921263,-0.04311391125716426,0.024051676782747278,-0.03958981078432089,-0.17637797560969581,-0.10136562783339179,-0.18989754075700058,0.9146041037876259,2,0.1512772435482889,-0.8656445921047116,-0.24324978880878634,-0.16463853423576436,0.2772060340531022,0.6855282606753027,6.0,3.0,6.5,,Information Technology,,-0.0384849332058807,bear,-0.31941014108869975,0.6,0.65,0.604,0.2,0.18,0.0
SNPS,2022-09-19,2022-10-11,310.6300048828125,292.9200134277344,-0.057,22,📉 바닥반등,★★★★★ (7.5),0.493,Unknown,트레일링(-9.0%),8.094232851804492,-143.35,-0.0022,0.0062,-0.0046,29.067915812522244,32.866838157370466,-3.3580877336795583,0.07056234837810756,0.029573977807499145,2.940703246978963,-2.5401389468380815,-0.10344876428916372,0.4118191199346234,-0.07634194185386622,-0.15833605140215568,-0.007534277735062272,0.05447384862224292,0.8739123378889033,3,0.887787297968635,-0.2504494014684432,0.18061689695274438,-0.36245163514282874,0.39717657216661095,0.887787297968635,7.5,7.0,5.5,,Unknown,,-0.07800768633125256,bear,-0.025381844403398832,0.75,0.85,0.697,0.2,0.16,0.05
PFE,2022-10-14,2022-10-27,35.16070485104009,37.55449719589407,0.0681,13,📉 바닥반등,★★★★★ (6.5),0.4763,Unknown,"시간익절(12일,+7.4%)",64.4481778865906,154.28,0.0253,0.0431,0.0834,39.81643057161919,36.54132454212116,-0.029957682285583043,0.31710963596740677,0.02351092012223011,0.7594809616886498,0.7408771814442299,-0.21198583359738632,0.1497458746897389,-0.002552766699542297,-0.06443182615842336,-0.04287887455340504,-0.04416161378286871,0.8439312145458685,3,0.16962196449668815,-0.5971575591131933,-0.13951011536051566,-0.10714109355721396,0.47787695544860254,0.5696851633829267,6.5,3.0,6.0,,Unknown,,-0.005574160549123561,bear,-0.10214636900769918,0.65,0.7,0.629,0.2,0.17,0.0
CMG,2022-10-27,2022-11-03,29.803800582885742,28.074600219726562,-0.058,7,📉 바닥반등,★★★★★ (6.5),0.4894,Unknown,트레일링(-6.4%),78.62021260589233,-135.95,0.0479,0.0642,0.1433,39.98400911046156,18.603916486168377,0.08301191430803001,0.09292700692158141,0.034303417308954136,3.6374796579658626,0.16680129068228544,-0.11900409844348094,0.41278319423560894,-0.033512139847000966,-0.05781314071377153,-0.008354726029776837,0.015367937034819467,1.0464442516177124,4,-0.14505219321444604,-0.3049022388337683,-0.0735611486527287,0.01153155873586642,-0.15358908311169794,0.7149710697181698,6.5,4.0,5.5,,Unknown,,-0.10678398238597715,bear,-0.03574369186717056,0.65,0.95,0.606,0.05,0.16,0.0
DVN,2022-11-03,2022-11-10,58.26214252380079,59.098388712173126,0.0144,7,📈 모멘텀,★★★★★ (9.5),0.4726,Unknown,트레일링(-7.3%),39.05119155660583,32.66,0.0356,-0.0029,-0.1114,42.508867356005524,27.728714064546587,-0.24094655523755826,0.09514395442602634,0.05205138998104026,4.2122972791733355,-2.2058494708889196,-0.10468285282075535,0.7592797403433241,-0.12324489982344589,-0.04853270227754536,0.04940551279503542,0.15753461475458394,1.084311449863389,3,0.06379759082637393,0.1250429741743477,0.4030724026119664,-0.3101186443907887,-0.2738656545837982,0.6471816555148449,6.25,9.5,6.0,,Unknown,,-0.06434317862237608,bear,0.13259924630454625,0.95,0.65,0.554,0.05,0.22,0.0
CI,2022-11-14,2022-11-28,287.52502739912654,303.11022147172844,0.0542,14,📈 모멘텀,★★★★★ (11.0),0.4529,Unknown,"시간익절(11일,+5.7%)",7.969860272579114,124.21,0.0169,0.0539,0.0378,44.53195906687759,38.83650082310901,-1.2849414857879413,0.3118492913536285,0.03133989316402281,3.869359435593961,-0.8216367378004469,0.03129926959153935,0.8282347830554868,-0.0568402508921092,0.028852315293614872,0.04010467762324044,0.1102210917771526,1.3147396646423097,3,0.3694050488419862,0.31807594143630435,0.43472047388328094,0.13109056344394848,-0.781468752405629,0.4423066926851225,6.25,11.0,6.0,,Unknown,,-0.11907839611296969,bear,0.11865091913252346,1.0,0.5,0.606,0.05,0.22,0.0
