ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
TGT,2023-03-06,2023-03-15,149.51855419229798,142.1409149169922,-0.0493,9,📉 바닥반등,★★★★★ (7.5),0.4468,Consumer Staples,교체→QCOM,0.0,0.0,-0.0057,-0.0016,0.0309,48.24634075961865,18.261712756116403,-1.0308221950171381,0.25973368154897,0.027186732126353703,-0.4904787847946303,-0.29193566237239854,-0.04903964933840497,0.27378991964914695,-0.00574974466962852,-0.07722416034212898,0.017550590489425963,-0.020177515119009892,0.8559194975384324,3,0.36304922011788826,-0.260067632609393,-0.35850104746203826,-0.20900502125621345,0.44645849029910223,0.36304922011788826,7.5,6.5,8.0,,Consumer Staples,,-0.05342996345867463,bull,-0.012251806692551747,0.75,0.35,0.582,0.2,0.31,0.0
MU,2023-03-09,2023-03-24,55.80463435475317,59.6175540590502,0.0683,15,📉 바닥반등,★★★★★ (8.0),0.5093,Information Technology,"시간익절(14일,+8.3%)",61.397855047131294,234.11,-0.0028,0.0477,-0.0145,44.61712397025736,14.200033872041143,-0.3656867688265531,0.2713557344397427,0.03344445980853885,-0.17298291006029087,-0.8135973707976072,-0.07971035090196145,0.2510728568632105,-0.007847993125561503,-0.0843392714869231,0.001577934684176425,-0.03671752142572939,0.7979196551764053,2,0.4783675254318525,-0.19235680936255042,-0.514177832606217,-0.3389580401170981,0.5873437238085853,0.4783675254318525,8.0,6.5,6.0,,Information Technology,,-0.06507135177186237,neutral,-0.05373358730594636,0.8,0.45,0.608,0.35,0.27,0.0
URI,2023-03-22,2023-03-27,384.98346809625457,357.84754555532743,-0.0705,5,📈 모멘텀,★★★★★ (9.0),0.4364,Unknown,손절(-6.6%),0.0,0.0,0.0541,0.0039,0.0231,39.966432430412226,37.98923181479061,-9.437205699459637,0.21784851727576376,0.04245075301176948,0.8868136280192334,-0.03940199406952069,-0.19744716667091328,0.6675648788810395,-0.042779111018916516,-0.10621168420427296,0.008759807207709885,0.15905019907471435,1.1975454311318154,4,0.6522967159716637,0.011793027854251098,0.39179244127630275,-0.23911067833397187,-0.5773541504945638,0.6522967159716637,6.25,9.0,8.0,,Unknown,,-0.0716563992985601,neutral,0.09756413128798108,0.9,0.4,0.532,0.05,0.26,0.0
QCOM,2023-03-15,2023-03-28,107.6323715169706,115.43046323743577,0.0725,13,📉 바닥반등,★★★★★ (8.8),0.5691,Information Technology,"시간익절(12일,+7.2%)",11.0095141819078,85.85,-0.0105,-0.0269,-0.0764,37.839000073780035,16.897086324114934,-0.999576023025166,0.16539615698987767,0.030386338000401573,1.222782251327863,-1.5051536133786367,-0.1440522633113935,0.2548055200662897,-0.02214939396348703,-0.10377587365802488,-0.00952568435884695,-0.030099580782530246,0.7982057396280132,3,0.7311718571097414,-0.4476784879620102,-0.5944086860779163,-0.4186177898197223,0.5867187301384689,0.7311718571097414,8.75,6.0,6.0,,Information Technology,,-0.09129138120182798,bear,-0.07962829039670673,0.875,0.85,0.636,0.35,0.42,0.05
PM,2023-03-28,2023-04-14,80.96665104952359,87.43312783219226,0.0799,17,📉 바닥반등,★★★★★ (7.0),0.4829,Consumer Staples,"시간익절(16일,+7.8%)",20.30145827736167,131.28,-0.0215,0.0005,-0.048,38.29890273549693,26.31999730771125,-0.3294681869913556,0.21499557501407882,0.01943982406417569,0.1261038112850086,-1.2129967994643776,0.012346831449853159,0.5071596596558837,-0.025489164434968514,-0.04405230394817883,-0.019827127091595044,0.017164812876744356,0.9815316769810382,2,0.691917157855766,-0.2701975838452656,-0.06652715376765407,-0.17741616344441322,0.061483427075407146,0.691917157855766,7.0,4.0,6.0,,Consumer Staples,,-0.04529631509441409,neutral,-0.027097300839587796,0.7,0.7,0.616,0.2,0.17,0.0
UBER,2023-03-30,2023-04-26,31.5,29.700000762939453,-0.0571,27,📉 바닥반등,★★★★★ (8.0),0.5299,Unknown,트레일링(-7.8%),52.182256766336664,-93.93,0.2741,0.3061,0.2781,43.508796042663796,14.465504779591734,-0.2400967373658816,0.2536564362019595,0.03989151497660316,-0.5147329231276108,-1.4591100215740607,-0.12741085707729605,0.6222356269932819,-0.020621815009211786,-0.06426191971421336,0.0038339449643011,0.03913383264560991,0.79165953317166,1,0.528249639480955,0.12468821470866996,-0.025133214898222567,-0.5333612067245905,0.6008447969099056,0.528249639480955,8.0,7.0,6.0,,Unknown,,-0.04375895260900338,neutral,0.010954682379594228,0.8,0.45,0.646,0.35,0.37,0.0
ABNB,2023-04-11,2023-04-26,113.55999755859375,113.5,-0.0005,15,📉 바닥반등,★★★★★ (7.0),0.4793,Consumer Discretionary,트레일링(-6.3%),14.474648850634933,-0.87,0.0472,-0.0027,-0.0686,42.266565214175564,14.319109195368084,-1.0092554650710706,0.11731809608577448,0.041904165779734534,0.05461931497448711,-1.9779693055774847,0.11196681120605959,0.33695163198249406,-0.09485532883456649,-0.04818262409632312,0.013044860613040957,0.007850999872897405,0.8637093103524001,1,0.4254290708456172,0.11137445254067777,-0.27161763284958673,-0.07666227088587278,0.4254290708456172,0.6457367074832001,7.0,5.0,6.0,,Consumer Discretionary,,-0.0883111649398919,bull,-0.026667599214244418,0.7,0.55,0.669,0.2,0.27,0.0
VZ,2023-04-21,2023-05-17,31.041221990646406,30.037750952510798,-0.0323,26,📉 바닥반등,★★★★★ (7.0),0.5513,Communication Services,트레일링(-7.2%),57.1826713935213,-57.38,-0.0097,-0.0138,0.0061,37.041044252122376,29.993103384826213,-0.09468592723055408,0.13935045376085525,0.016502558541618584,3.0019705122471017,-0.21291732307659816,0.1481830608690124,0.16872093602216853,-0.05417092928240075,0.013280081913692454,0.0048526352807781795,-0.038792798687448844,0.8017655885220426,3,0.5788831775326215,-0.01275417057073669,-0.11608454797037739,0.41280512361443167,0.5788831775326215,0.7594936667977189,7.0,6.25,6.0,,Communication Services,,-0.03747838079784764,bull,-0.06660480783741168,0.7,0.95,0.749,0.2,0.17,0.0
TMO,2023-04-28,2023-05-17,538.3114014870359,517.5444202120258,-0.0386,19,📉 바닥반등,★★★★★ (6.5),0.5243,Health Care,트레일링(-6.3%),2.9654635787944152,-61.58,-0.0223,-0.0057,0.0251,38.788064400476166,19.57120051200337,-5.383880813659642,0.009723558059222918,0.02499525105657472,1.016728016025457,-1.8666098364608004,0.2634562241120784,0.4894779133742735,-0.04048201746847435,-0.021849749570781563,0.0022345269988456244,0.013796178317937792,0.9722577778656376,3,0.0922113763832568,-0.15978188943627042,-0.2670069291818557,0.1185072783594554,0.0922113763832568,0.765497236650039,6.5,3.25,6.0,,Health Care,,-0.05158288985985769,bull,-0.023747307016792774,0.65,0.85,0.652,0.2,0.27,0.0
SYK,2023-05-03,2023-05-23,287.4071984012191,276.198038404109,-0.039,20,📈 모멘텀,★★★★★ (9.0),0.554,Unknown,"장기보유(19일,-3.3%)",5.554289746532708,-62.26,-0.0308,-0.0224,0.0476,54.9587290054496,38.14449582416114,-0.8747802851288942,0.45850173671171623,0.01797297931977635,3.0442238722979824,0.20191915932246696,0.14173978397333717,0.916810283536672,-0.018698139040166373,0.02201302904904323,0.039077919516003826,0.11133947743000573,0.7132177588013181,4,0.033547625134828896,0.4802194433553145,0.4653667837000866,0.49029416647745394,0.7424607783589386,-0.11362057942949846,4.75,9.0,6.0,,Unknown,,0.02912531187973604,bull,0.15464869893704694,0.9,0.55,0.7,0.35,0.22,0.0
ADBE,2023-05-17,2023-05-30,345.3599853515625,429.94000244140625,0.2449,13,📉 바닥반등,★★★★★ (7.5),0.4411,Information Technology,목표가(+20.3%),4.708707013862768,398.26,0.0069,0.1141,0.1221,41.89085085192623,28.4832151447977,-1.7865680407740667,0.29616209259293635,0.026958551090302766,-0.27728093984213686,-1.3773041500736678,-0.13478164122037295,0.39762246824440933,0.007179312706543595,-0.08592240362935699,-0.013964697973674056,-0.021885314115323375,0.8120933364817214,2,0.5141301877030117,-0.4483866726837308,-0.37061166923680444,-0.5123432289758608,0.5555376220322084,0.5374228543659476,7.5,6.0,6.0,,Information Technology,,-0.06961786439354894,bull,-0.05964547617421899,0.75,0.35,0.598,0.2,0.27,0.0
TMO,2023-05-30,2023-06-01,518.9910593126089,503.7726745605469,-0.0293,2,📉 바닥반등,★★★★★ (6.0),0.4233,Health Care,교체→MDT,3.9007637390080974,-59.36,0.0134,0.0531,0.0268,40.17855511978779,28.790478537118876,0.03843147809852532,0.2939883597357858,0.02292465499041103,0.28954094387496443,-0.14230118820816398,-0.10953205320060896,0.3148943950318728,-0.010163486719916293,-0.05925404477427687,-0.024139326604676076,-0.012780411635920343,0.9245029946751541,3,0.5124995125224092,-0.32986049872683676,-0.12293503826003088,-0.2224771591215641,0.24647533730512367,0.5843148217870067,6.0,3.75,8.0,,Health Care,,-0.018091966474597515,bull,-0.05358262238464041,0.6,0.5,0.608,0.2,0.21,0.0
ORLY,2023-05-24,2023-06-07,61.24266815185547,58.93333435058594,-0.0377,14,📈 모멘텀,★★★★★ (10.0),0.6157,Consumer Discretionary,트레일링(-5.3%),25.04926677780468,-57.85,0.029,0.0549,0.0571,45.141199677802945,39.52797614911308,-0.397661594735063,0.13294104134531076,0.017209121149840988,2.8033004289296124,0.3637265250858108,0.25066899539503196,0.8691610260210496,-0.027262583770860882,0.015850544055183935,0.03342865970863557,0.10021325125629359,0.8481790531076481,4,0.5379563344610656,0.26440113057077136,0.5581419172903234,0.5812125052454727,0.4668773451374467,0.5504874632678077,6.25,10.0,6.0,,Consumer Discretionary,,-0.0036303759919918965,bull,0.11443642212177396,1.0,0.85,0.745,0.2,0.22,0.0
WMT,2023-05-19,2023-06-08,48.938566906057325,48.61209335907144,-0.0067,20,📈 모멘텀,★★★★★ (8.0),0.5142,Consumer Staples,"장기보유(19일,-0.9%)",33.229395303996206,-10.85,0.0488,0.0337,0.0299,55.66939328019017,31.04189503929829,-0.1374743957117514,0.5283046081643504,0.013809289792988752,3.7746551227482237,0.08384108100946046,-0.052199483897179745,0.9550486441996695,-0.010775897947820856,0.00712321612592115,0.01739938519400569,0.041632048651150014,0.7127616975987603,4,-0.0723513381687994,0.1571867136160788,0.40155629777869867,0.11229228972727269,0.7431422032932217,-0.24084515932271627,4.75,8.0,6.0,,Consumer Staples,,0.006359479280219133,bull,0.06433154169105973,0.8,0.55,0.602,0.35,0.22,0.0
MDT,2023-06-01,2023-06-20,75.14777883000706,80.30035274498663,0.0686,19,📉 바닥반등,★★★★★ (8.0),0.5332,Health Care,"시간익절(15일,+7.6%)",26.149783962000885,134.74,-0.0077,-0.0109,-0.0195,35.53830716310834,28.582030002575998,-0.9903507889064915,0.04154802750399279,0.020489536379204695,1.0358183066943232,0.2219995101472434,-0.08147946265526557,0.3597262352664251,-0.050154949079885824,-0.08278848135457417,0.01089941022234088,0.002389368305650082,0.937704248385318,4,0.19853530198401997,-0.2081725443818781,-0.02017945687594669,-0.046128719079355396,0.20471847227268425,0.8199083527547075,8.0,6.5,5.5,,Health Care,,-0.043613019889734844,bull,-0.02925105070529543,0.8,0.85,0.675,0.2,0.36,0.05
LULU,2023-06-08,2023-06-20,354.0199890136719,383.0,0.0819,12,📈 모멘텀,★★★★★ (8.5),0.4684,Unknown,"시간익절(8일,+8.2%)",4.5628792636366375,132.23,-0.0221,-0.0183,0.0196,47.55162587278447,30.971580638563903,-0.08331922556593074,0.42771865305572293,0.02956320033469077,-0.4597919232015561,-1.4601642763156613,-0.47294562074640667,0.7342090136360363,0.0662790361987231,-0.07212145970414019,0.001899199714317877,0.051857201669245664,0.8432374399332049,2,0.4424973020176134,-0.09507391001872828,0.3973586966592677,-0.6359895427082042,0.4796594484273817,0.19535647691289923,5.0,8.5,10.0,,Unknown,,-0.09596302770594864,bull,0.047055738554528666,0.85,0.4,0.506,0.2,0.3,0.0
KO,2023-06-07,2023-07-05,54.87605930251712,55.5427773425087,0.0121,28,📉 바닥반등,★★★★★ (7.0),0.4579,Consumer Staples,"장기보유(26일,+1.7%)",26.901290526626312,17.94,-0.0073,0.0226,0.0279,36.00868505171943,33.232235707183825,-0.13367895614027014,0.2480582192949875,0.012399131007431095,-0.3311993928676816,-1.6366317024687662,-0.159339387447629,0.6272461343962736,0.008865902620985855,-0.056476834244561624,-0.007353317090816207,0.01646104354548172,0.7892106719844607,2,0.5263900882824951,-0.24461176636971105,0.20190523134036836,-0.5724341356130626,0.6060351809869999,0.7110993263991892,7.0,6.0,5.5,,Consumer Staples,,0.01718306919859086,bull,-0.009852380735633872,0.7,0.65,0.673,0.35,0.16,0.05
OXY,2023-06-27,2023-07-13,54.538261369456926,58.62506212369685,0.0749,16,📉 바닥반등,★★★★★ (6.0),0.4415,Unknown,"시간익절(15일,+7.1%)",35.27266489358028,144.15,-0.0175,0.005,0.0356,42.30046226083367,13.438392723530045,-0.1858981645822626,0.23629874749159388,0.020573125148884243,-0.06225611970357402,-1.6326090429029907,-0.179817269308278,0.06114378327548067,-0.015477254898072057,-0.023599029778129665,-0.017038718506699607,-0.02260637170182728,0.5682463673263908,1,0.5715561031142441,-0.1891492369769016,-0.5040745243785713,-0.5660575842810032,0.8935322897554305,0.5775469395304447,6.0,2.0,6.0,,Unknown,,-0.07254836004691587,bull,-0.05345600965657127,0.6,0.45,0.65,0.35,0.17,0.0
PANW,2023-07-14,2023-08-02,119.25,124.5250015258789,0.0442,19,📈 모멘텀,★★★★★ (10.0),0.5852,Information Technology,"시간익절(18일,+6.2%)",15.33401642980958,80.89,-0.1429,-0.1409,-0.0448,50.24491576514955,43.929339169449406,-1.6268309638167011,0.19204056369658448,0.031383660343760326,0.12018509609867696,-0.30213044660153776,0.16711936477758174,0.8474411027284476,-0.05678768640983811,0.023027819678906436,0.06954295812066642,0.17299320452840053,0.9717992310061154,2,0.2925122841957528,0.582262869714077,0.4664120794109261,0.23197047132297433,0.09372665451378942,0.3386516218624691,5.75,10.0,6.0,,Information Technology,,-0.003603276794069101,bull,0.2363957551764121,1.0,0.75,0.675,0.2,0.22,0.0
GM,2023-07-26,2023-08-04,36.89133228962423,35.81257860538078,-0.0292,9,📈 모멘텀,★★★★★ (10.0),0.6719,Consumer Discretionary,트레일링(-5.3%),49.56669617944607,-53.47,-0.0803,-0.1012,-0.0874,46.868976482519635,26.891988983943147,-0.3030953842709695,0.11810819269703135,0.025353711651841523,3.6899914759929215,0.5873980870027748,0.09682066173337599,0.5625138797116127,-0.03092272018341813,0.03324250110001903,0.03651179647569761,0.006249917704379741,0.7725122933939312,4,0.4687224344482003,0.34849559901536403,0.21532375263157066,0.5238735956151723,0.6400700224234951,0.49773598549807757,7.25,10.0,6.0,,Consumer Discretionary,,-0.023402337548871777,bull,0.021846593101174108,1.0,0.85,0.72,0.35,0.37,0.0
LMT,2023-07-19,2023-08-09,424.4420998737418,417.4485778808594,-0.0165,21,📉 바닥반등,★★★★★ (6.0),0.4535,Industrials,교체→UPS,4.308200010787663,-30.13,-0.0097,0.0113,-0.046,45.974935891087625,11.521026281593114,0.08782153201622744,0.25586718770764033,0.01681658589406321,3.699685932379519,-1.4357198946407737,-0.10857022293951284,0.6489491275776116,-0.022711260484399642,-0.0075572342094265554,0.0018732646512997276,0.014000343761488789,0.9039582979597447,2,0.2482218376969979,-0.12326282690328273,-0.1251436880592809,-0.2520949398100386,0.309632606513501,0.4463931347349358,6.0,5.25,6.0,,Industrials,,-0.01811680458108253,bull,0.004634121826663236,0.6,0.6,0.597,0.2,0.27,0.0
F,2023-08-02,2023-08-11,11.18799632583242,10.272616047608603,-0.0818,9,📈 모멘텀,★★★★★ (8.5),0.447,Consumer Discretionary,손절(-7.9%),170.67116968129858,-156.23,-0.0132,-0.0173,0.0083,40.627898599986985,29.649669245132248,-0.14327030266633947,0.20169431295526888,0.026420984280216105,-0.05408632015477586,-1.2240234396461327,-0.053108377184837206,0.6553767794146568,-0.011782067544057861,-0.10983711131091556,0.019872251588122725,0.06648675397583419,0.781364919688622,2,0.6417087367496291,-0.08283879889286465,0.4269955016520499,-0.34171201060493944,0.6223206053027868,0.6466016665949937,8.0,8.5,6.0,,Consumer Discretionary,,-0.10382795693766998,bull,0.05133817993682416,0.85,0.35,0.603,0.35,0.27,0.05
NXPI,2023-08-07,2023-08-14,205.41854294850765,193.15050526204618,-0.0597,7,📈 모멘텀,★★★★★ (9.0),0.5148,Unknown,트레일링(-6.6%),8.641436053708196,-106.01,-0.0073,-0.0191,-0.0128,52.07511558679079,25.050503940712936,-1.369525186061292,0.32722620464388685,0.02703117635002822,0.14142014937952377,-1.434569750549813,-0.10643824174404441,0.8865183517416851,-0.04303447859628351,0.04724093761172532,0.05534534242579965,0.11001261287876858,0.8430799950292441,2,0.22310242266140815,0.5836871876053967,0.17831479133025083,-0.447960085020503,0.48006341687543463,0.15825387750214004,5.25,9.0,6.0,,Unknown,,0.02232582778945225,bull,0.1654697737638668,0.9,0.6,0.572,0.2,0.22,0.0
SMCI,2023-08-15,2023-08-17,26.73699951171875,25.5,-0.0463,2,📈 모멘텀,★★★★★ (10.0),0.4608,Unknown,트레일링(-5.1%),62.426516454542316,-77.22,0.0294,0.0787,-0.0225,43.230364360867334,44.40610564619135,-1.1218592215940537,0.09692389209273798,0.08509404116508949,0.5390966325077023,-0.46490987159863206,0.09347772440557008,0.7216244981761303,-0.23728381104781893,-0.10789606973779375,0.10985957818188789,0.5971324555162008,1.5547915220242348,3,0.30749920807202197,0.19320259647128435,0.49898239120336285,0.14677425055988813,-0.951680465928887,0.6252749475489171,7.75,10.0,6.0,,Unknown,,-0.1045840520821362,bull,0.5959010939402526,1.0,0.55,0.579,0.05,0.27,0.05
PLTR,2023-08-11,2023-08-18,15.050000190734863,13.880000114440918,-0.0777,7,📈 모멘텀,★★★★★ (8.5),0.4474,Information Technology,손절(-6.0%),116.49431058556226,-136.3,0.0468,0.0937,0.1138,41.106465046410975,29.517999479757552,-0.3960304635945615,0.11700234634872082,0.07549159849367607,-0.22644122521413257,-1.8845687770277357,0.02974201127590063,0.6726233024562807,-0.17637623722810336,-0.07945041468881786,0.08510806405936881,0.32038466101306096,1.372065788145294,2,0.3706774069562455,0.24856031400805179,0.4082057072716637,-0.2448397236442577,-0.8455181277892563,0.6776053564634505,6.25,8.5,6.0,,Information Technology,,-0.052232829994898734,bull,0.292742605395001,0.85,0.5,0.539,0.05,0.22,0.0
UPS,2023-08-09,2023-08-22,154.46408480120996,147.05783059086335,-0.0479,13,📈 모멘텀,★★★★★ (9.0),0.5681,Unknown,트레일링(-5.7%),11.643172392107585,-86.23,0.0163,-0.0396,-0.0672,45.07703449363411,31.524349159436248,-0.9034487516951812,0.025077106351252737,0.019684611392604114,1.5435597589390855,-2.1322758343665797,-0.15228553652024185,0.5370345152093886,-0.026684541065059908,-0.02531858619171523,0.012877385729144392,0.00894812620395837,0.9110166937146964,3,0.5274937975501656,-0.05081885983669282,0.10322424146510173,-0.4656076229712637,0.28820817948727695,0.5878816562459099,7.0,9.0,6.0,,Unknown,,-0.03209255572723444,bull,0.007295787677064244,0.9,0.85,0.527,0.2,0.52,0.05
DE,2023-08-18,2023-08-23,392.2552437611622,370.56966015695957,-0.0553,5,📈 모멘텀,★★★★★ (8.5),0.5318,Industrials,손절(-5.5%),4.122165528636882,-89.39,0.073,0.069,0.0064,44.1857289250985,25.204640170548004,-2.2768130420356982,0.004340907483548883,0.01951493540362407,2.4204335224678784,-2.564846071024111,-0.1750362381777062,0.7700275679425744,-0.03546041829301094,-0.04656202824197042,0.026253822345369923,0.046663210867340155,0.8126951123272373,3,0.6077196354743066,0.03752092576947325,0.0952872641264274,-0.4640422910828962,0.55414922821619,0.621239053022111,8.0,8.5,6.0,,Industrials,,-0.03317691423766758,neutral,0.05189763781941324,0.85,0.65,0.559,0.2,0.37,0.0
MRNA,2023-08-17,2023-08-30,98.98999786376953,116.19000244140625,0.1738,13,📉 바닥반등,★★★★★ (6.5),0.448,Health Care,"시간익절(12일,+17.2%)",16.08118197741125,276.6,-0.0675,-0.0291,-0.137,29.22721495246074,32.53335874708927,-1.089011182580916,0.20219279576876775,0.04244127587435087,0.554392951804286,-1.0593866760037551,-0.26223611257614715,0.022089190671766807,-0.028481649327939618,-0.20971479095629342,-0.07673982360558772,-0.16512145616722707,0.9097050547629906,3,0.7187917835939347,-0.8891741446968764,-0.4365245692904124,-0.4777893079588618,0.2922120721797297,0.8264465417189389,6.5,4.0,6.0,,Health Care,,-0.22275671155793242,neutral,-0.2939693351211052,0.65,0.6,0.6,0.2,0.17,0.0
CI,2023-08-23,2023-09-06,266.8571309871379,265.9971618652344,-0.0032,14,📉 바닥반등,★★★★★ (8.0),0.4263,Health Care,교체→CHTR,5.724222071215059,-4.92,0.0232,0.0308,0.0227,45.01332322039584,19.10936791228878,-1.9800219916832076,0.1893622618052184,0.022651499427982436,-0.5227255254361078,-0.5884467365354074,0.01560881813047941,0.4069527205376637,-0.03187100225827333,-0.0496114144253299,0.013175592737447214,0.014404780317756723,1.0252530971850318,2,0.40278937963321576,-0.06882260062215026,-0.19951271243593346,-0.12124216872944879,-0.08397873304151579,0.525633720399531,8.0,6.5,6.0,,Health Care,,-0.039823006095025745,neutral,0.009567509182481063,0.8,0.5,0.572,0.05,0.52,0.05
F,2023-08-30,2023-09-13,10.230235918829825,10.552313804626465,0.0315,14,📉 바닥반등,★★★★★ (7.0),0.5113,Consumer Discretionary,교체→UNP,182.64217834673696,58.83,-0.0072,-0.0048,-0.0161,37.61943183115027,47.623217172087244,0.032979057197951245,0.38955874559738807,0.02267628431990433,-0.8441759300833356,-0.059628837959972716,-0.026279512172341424,0.3878349946879865,0.015164230184547378,-0.10208645283398854,-0.039358417973812225,0.011808877478216183,0.6827344433509124,3,0.570264202449651,-0.3884143186497993,0.1537999502626891,-0.14116955755288327,0.7847250712426204,0.5314531964165845,7.0,6.0,6.0,,Consumer Discretionary,,-0.06318395266388291,bull,-0.04878169937601651,0.7,0.65,0.682,0.35,0.17,0.0
WMT,2023-08-22,2023-09-15,50.919386971713095,53.59234452536419,0.0525,24,📈 모멘텀,★★★★★ (7.0),0.478,Consumer Staples,"시간익절(23일,+5.3%)",33.62608576041876,89.88,-0.0173,-0.032,-0.0326,48.375382277745736,27.223825766405756,-0.15450304188191744,0.18519086162515777,0.015190151260987713,-0.17926923152648855,-1.3506814794291224,-0.34457106636983287,0.8932857350309018,-0.015562545348067336,-0.007721752292741302,0.01307631008568227,0.05427218705456052,0.913826690963154,2,0.38455172774666607,0.11530775444674225,0.3365623200974534,-0.5933083454417225,0.2795965579701369,0.4110389776414222,5.75,7.0,6.0,,Consumer Staples,,0.020782237041487198,neutral,0.06261499934893203,0.7,0.7,0.533,0.2,0.22,0.0
CHTR,2023-09-06,2023-09-15,408.0400085449219,449.6600036621094,0.102,9,📈 모멘텀,★★★★★ (9.0),0.596,Unknown,"시간익절(8일,+10.1%)",3.7315625746094216,155.31,-0.0099,-0.0219,-0.0009,45.1173933649738,31.27178222823765,-2.3472758268012353,0.10610715035165867,0.02571162324722518,1.7875442890999944,-1.814695169287975,-0.20371651951446024,0.7149914323577623,-0.05326391149450227,-0.024890929651462335,0.04561509682013432,0.04289926349493546,0.8618888029831903,3,0.542022070462375,0.24023801126866004,0.2531304911628294,-0.46100445672175205,0.4303862586861153,0.5622248150877234,7.5,9.0,6.0,,Unknown,,0.0013898022477461108,bull,0.057765960914825554,0.9,0.85,0.58,0.2,0.37,0.0
ORCL,2023-09-19,2023-09-26,109.33658025130298,105.27339935302734,-0.0372,7,📈 모멘텀,★★★★★ (7.0),0.4123,Information Technology,교체→DVN,15.91432257199482,-64.66,-0.0349,0.013,-0.0436,40.99450197356661,25.282649671230732,-1.1796310291516776,0.19530668558312664,0.03439757000698843,-0.23721936220969816,1.4456606509848091,0.13662591601811186,0.7824212177441955,-0.11443452152354883,-0.03649333483937112,0.010093170887338038,0.13565722139764816,1.5654361106897707,3,0.39657936325409715,-0.16323242220875064,0.19359776625084563,0.4802738023589618,-0.9549159551787267,0.6411596135000905,6.25,7.0,6.0,,Information Technology,,-0.07550349111655974,bull,0.09676544518081366,0.7,0.5,0.556,0.05,0.22,0.0
USB,2023-09-18,2023-09-27,30.75371874330051,29.253106896926564,-0.0488,9,📈 모멘텀,★★★★★ (7.0),0.4512,Unknown,트레일링(-5.2%),56.579096061905844,-84.9,-0.0432,-0.0043,-0.0417,41.01699259438171,27.205482229638157,-0.09052182596398484,0.0280754280177191,0.02781844353859573,4.031945229492979,-2.5897186442462368,-0.1662979246053455,0.34212546225463625,-0.02658555234646587,-0.04509638454071707,0.0006766842274533701,-0.03599512487321486,0.9990377288828057,3,0.5998421750106089,-0.07339272863020874,-0.1830421578210078,-0.4072562213202617,0.003207559390321816,0.7078152042942357,5.25,7.0,5.5,,Unknown,,-0.05154471875643012,bull,-0.06646979951400939,0.7,0.65,0.494,0.2,0.16,0.0
UNP,2023-09-13,2023-09-28,202.19372079889217,191.35144932398003,-0.0536,15,📉 바닥반등,★★★★★ (9.2),0.6483,Industrials,트레일링(-6.2%),9.531935869523208,-103.35,-0.0088,0.0275,-0.0009,39.16533057597955,24.613369810390026,-1.3195508086376,0.19487699554578775,0.01728431109099223,1.3662562817268897,-0.5742338982287304,-0.23139868332968727,0.585329376121059,-0.008530058563520071,-0.06387467766860999,0.0060323833865374,0.03980858685352173,0.7933032730559544,3,0.6724036473335003,-0.048729898356952336,0.031687173609363684,-0.3246039510978693,0.597332181478621,0.68598933842299,9.25,7.5,6.0,,Industrials,,0.00037158353483097983,bull,0.025709176845373206,0.925,0.85,0.687,0.35,0.37,0.0
DVN,2023-09-26,2023-10-03,43.05052562150627,41.81946374475797,-0.0286,7,📉 바닥반등,★★★★★ (6.5),0.5427,Energy,트레일링(-6.5%),38.91601348341191,-47.91,0.0121,0.0969,0.0231,39.30918395243651,22.581342473763215,-0.4511268824467566,0.1526334573309647,0.027218188182831757,0.3234934428515051,-1.287234594603806,-0.3618015239167781,0.12140356992644452,-0.04020195556903661,-0.04869885925963491,-0.008517276269298116,-0.03480681298931787,0.788133209684406,2,0.7059669201025404,-0.164908637534242,-0.40893298574989095,-0.5445099434353935,0.6083026805014913,0.7059669201025404,6.5,2.0,6.0,,Energy,,-0.07398602200942594,neutral,-0.07814501721413382,0.65,0.85,0.648,0.35,0.17,0.0
CSCO,2023-09-29,2023-10-19,50.224985135795926,50.21410070705154,-0.0002,20,📈 모멘텀,★★★★★ (8.0),0.4439,Information Technology,"장기보유(19일,-0.0%)",34.634794607906585,-0.38,-0.0445,-0.0188,-0.1064,42.049617126115564,35.86361247599512,-0.40426356850022477,0.22408682823655895,0.014869707613800638,-0.013674328243681427,-0.9289469177403331,-0.0420124216651782,0.7965342675835575,0.01012367085946475,-0.05157545548868403,0.009454599388170833,0.06915238223023124,0.8191957126277367,3,0.5935625405643573,-0.06618952267472714,0.4666594176136308,-0.27017239358165845,0.5389545296843326,0.5935625405643573,6.25,8.0,6.0,,Information Technology,,-0.0027161487508164245,neutral,0.06117752577684485,0.8,0.35,0.606,0.2,0.22,0.0
