ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
QCOM,2022-04-04,2022-04-07,134.79837760818012,127.5447739353895,-0.0538,3,📉 바닥반등,★★★★★ (6.5),0.4826,Information Technology,트레일링(-9.4%),12.364144852775485,-89.68,-0.0206,-0.0499,0.0057,39.717320410243545,23.774383730031854,0.23623026173084183,0.183609526757025,0.04631276346138699,2.2838536455405447,0.6132129426917108,0.09021703104640154,0.3760303280090946,-0.06950681309709417,-0.09410821455740781,-0.03385225348675574,0.02751714333960345,,4,0.0009444890938042905,-0.4992215639624256,-0.012629079029228496,0.46772435147309327,-0.9973376650932464,0.6799208979392437,6.5,3.75,8.0,,Information Technology,,-0.14987310783657304,bull,-0.063066975159269,0.65,0.95,0.521,0.05,0.21,0.0
PM,2022-03-21,2022-04-11,77.44112177970284,83.74348068636232,0.0814,21,📉 바닥반등,★★★★★ (6.5),0.4104,Consumer Staples,"시간익절(18일,+7.3%)",21.521726808243326,135.64,0.0169,0.0187,-0.0198,39.95299190167917,43.016777304288425,-0.4096049310082215,0.3281709889528204,0.027653854325293804,0.45552264269034215,0.6091362217977977,-0.21471162047074205,0.3361512727792409,0.05659931794588857,-0.16085789992027777,-0.02046818700990562,0.027760417685636318,,3,-0.11526559102758466,-0.4361795524899159,0.24324102150214974,-0.15631823018909652,-0.9899760262384143,0.5544903832650241,6.5,4.0,6.0,,Consumer Staples,,-0.18297197525573422,neutral,-0.024006752085161277,0.65,0.7,0.466,0.05,0.17,0.0
GM,2022-04-11,2022-04-27,37.35668222325756,36.856159538312376,-0.0134,16,📉 바닥반등,★★★★★ (6.5),0.4652,Consumer Discretionary,트레일링(-9.6%),45.024992761804576,-22.54,0.0752,-0.0266,-0.0603,35.32367360848647,25.62785984019004,-0.3258952775345463,0.043814737671884554,0.04373960558900397,1.0059826803086025,-1.8746541166992068,-0.11339146767415118,0.02331587484509497,-0.0840318195894848,-0.0520357189195878,-0.06997617410280801,-0.12854492202454543,1.4854804307896095,3,-0.3172855183826301,-0.7075355260552842,-0.46299728410430013,-0.4363101907677776,-0.9243725698107985,0.8227723840642548,6.5,2.0,6.0,,Consumer Discretionary,,-0.10369883293004792,bull,-0.2532564198655058,0.65,0.95,0.458,0.05,0.17,0.0
UPS,2022-04-20,2022-05-02,158.48292441703273,148.82435251496355,-0.0609,12,📉 바닥반등,★★★★★ (6.5),0.4082,Unknown,트레일링(-6.3%),10.61303199000306,-102.51,0.0064,0.0057,0.0196,34.850300822872654,27.88425501395375,-1.3408104013076931,0.2608514389556226,0.027142714090434047,-0.518835328662334,-1.3317583693172392,-0.08011157387673097,0.3204550769522485,-0.0007859822225639856,-0.12751641866982222,-0.029820001591716477,0.016095386025421907,1.299765491209896,2,-0.22972448574842616,-0.49716060165535847,-0.2414190574065675,-0.44668741173686816,-0.761265668213307,0.7192657461508607,6.5,1.25,6.0,,Unknown,,-0.14489789943690462,bull,-0.05425266038652294,0.65,0.55,0.478,0.05,0.27,0.0
BMY,2022-05-02,2022-05-24,63.62685878969994,64.74961416855206,0.0176,22,📈 모멘텀,★★★★★ (11.0),0.4961,Health Care,"장기보유(21일,+1.8%)",38.67007087011062,43.42,-0.0227,-0.0068,0.0129,52.350990666099726,38.85604785872361,-0.3353014000465506,0.3062417876171922,0.020377926124205407,2.628379704303693,0.6525543848218525,0.1769475982845946,0.8999809815405242,-0.0063368666071325075,0.030672178018546825,0.04168735402539231,0.10117515107561462,1.2110636094884697,4,0.31170399366585183,0.5362119252327369,0.5670817652574706,0.5917565644437109,-0.6066133396340441,0.17049057700994596,6.0,11.0,6.0,,Health Care,,0.08046076011804526,bear,0.1434337864457354,1.0,0.7,0.656,0.05,0.27,0.0
F,2022-06-15,2022-06-17,9.327832821635377,8.579776028574374,-0.0802,2,📉 바닥반등,★★★★★ (6.5),0.459,Consumer Discretionary,손절(-7.9%),266.1029309957169,-199.06,0.0712,-0.0036,0.1201,38.07478528807414,27.516393471680214,-0.044459660044003035,0.10606747376993082,0.0490072396243907,1.8348512983078789,-0.6501489709812956,-0.0082675916421338,0.02980406362370683,-0.11208151846073466,-0.06513402515471589,-0.06591018397682266,-0.10380215436645787,1.2547264014736161,3,-0.16921401243662404,-0.7201942647236353,-0.35015199636405797,-0.008590658005857482,-0.6905927222952726,0.7529590631333494,6.5,2.5,6.0,,Consumer Discretionary,,0.011525918052226247,bear,-0.2247683344563901,0.65,0.95,0.51,0.05,0.17,0.0
NVDA,2022-07-06,2022-07-19,14.985888603236944,16.459518688005346,0.0983,13,📉 바닥반등,★★★★★ (6.5),0.4549,Information Technology,"시간익절(12일,+7.3%)",158.99181317604214,234.3,0.0029,0.1237,0.1452,38.523992079006625,20.85743828626409,-0.1097562340362137,0.1874623341522509,0.06363284204188231,1.691876671260706,-1.625037304137857,-0.09931319706854169,0.023412481460552706,-0.11292911625901136,-0.20047209124171228,-0.09005027949978515,-0.1541422329145488,1.1978898684690116,3,-0.3281366015803838,-0.9608479426805578,-0.5213711822984564,-0.34357666450319324,-0.5781190542825744,0.7045962384180176,6.5,1.0,6.0,,Information Technology,,-0.09310334536052232,bear,-0.29422551150746973,0.65,0.95,0.469,0.05,0.17,0.0
MRK,2022-07-01,2022-07-21,81.5085867428319,79.58915823118883,-0.0235,20,📈 모멘텀,★★★★★ (11.0),0.4519,Unknown,트레일링(-5.6%),29.23168829561829,-56.11,0.0089,-0.0261,0.0252,55.4919584683241,27.441124821477707,0.4863164570500935,0.6970878418354998,0.022791605564615063,0.9133981907729887,0.8849148484344579,-0.024161531832042633,0.8682989349161347,-0.009021769269247137,0.008516006223366235,0.01906068868390883,0.07977929280099158,1.113684409713068,4,0.07734629670793368,0.33929665701495865,0.5406802824722656,0.1842259787353222,-0.3617935449753553,-0.4521827706351921,4.25,11.0,6.0,,Unknown,,0.09053764947296895,bear,0.11660921879328011,1.0,0.6,0.539,0.05,0.22,0.0
WMT,2022-07-27,2022-08-12,38.567965320479665,41.53473901135159,0.0769,16,📉 바닥반등,★★★★★ (6.0),0.451,Consumer Staples,"시간익절(15일,+7.5%)",64.08756780735192,190.13,0.054,0.0123,0.0621,38.05367936986908,26.68704835296612,0.08634022593465107,0.1843234643127658,0.024977863413711488,4.298062274041683,-0.7611894417220698,0.20863337347149374,0.08999702847863955,-0.05850589082352131,-0.017241630838385147,-0.013421696730695876,-0.05513091696971494,1.3854911268793166,3,-0.02872385134366534,-0.4348922627859556,-0.26537662875419504,0.3869426945216675,-0.8578035785660172,0.7163239505942522,6.0,4.0,6.0,,Consumer Staples,,-0.018055656189038927,bear,-0.10660705373122097,0.6,0.95,0.53,0.05,0.17,0.0
MRNA,2022-09-02,2022-09-07,140.36000061035156,129.67999267578125,-0.0761,5,📉 바닥반등,★★★★★ (6.5),0.4978,Health Care,손절(-7.3%),18.287216703816025,-195.31,0.075,-0.0302,-0.0313,38.63890008779985,21.443347950286615,-2.455887683313601,0.2654889551605729,0.058032650708883235,2.024147140251667,-0.8716023990038547,-0.259508984663321,0.06440567505860992,-0.021823344152876234,-0.2844268092014792,-0.03204196262156901,-0.12814004959078512,0.7745255133491051,3,-0.10151293289531871,-0.47440146630814267,-0.7239940193526807,-0.34571693662762093,0.6360915780124247,0.6459083084594375,6.5,1.0,6.0,,Health Care,,-0.25034105538938844,bear,-0.21495279610177992,0.65,0.7,0.623,0.35,0.17,0.0
PEP,2022-08-29,2022-09-16,154.6853564317501,148.41820507937518,-0.0405,18,📈 모멘텀,★★★★★ (8.5),0.5108,Consumer Staples,손절(-4.3%),16.593644071549612,-103.99,0.013,-0.0186,0.023,47.24151683120312,23.938321092988442,-0.39859284262610917,0.23367986696092982,0.01395551006573356,2.801178125997064,-0.3214526098024926,0.16595029173845863,0.8385861863524858,-0.028473163757174347,0.00045702948548753675,0.01988150217650965,0.04245743681204022,0.8653664202993567,3,0.3054587554131796,0.10002113544246954,0.19157705121591068,0.40030611706768227,0.4208944949956986,0.4196420728261407,6.25,8.5,6.0,,Consumer Staples,,0.0038982115008150656,bear,0.05215155094906946,0.85,0.7,0.653,0.2,0.27,0.0
NOW,2022-09-09,2022-09-16,91.61599731445312,86.29399871826172,-0.0581,7,📉 바닥반등,★★★★★ (6.0),0.469,Unknown,트레일링(-8.6%),25.88506590253716,-137.76,-0.1262,-0.1248,-0.2079,47.30650825659838,18.56070749230061,-0.41875996581349706,0.38911425269975763,0.03637373798517808,0.32523318301837173,-0.29409874405538444,-0.025598590864261004,0.1330662377394135,0.03715884673654335,-0.1267531848695299,-0.019765881096145917,-0.0864991539325324,0.7745809400792042,3,-0.13363566512435443,-0.6707090779505676,-0.6181161559767434,-0.09055920224722767,0.6359815638096004,0.25685973825737307,6.0,0.75,6.0,,Unknown,,-0.0975995274060717,bear,-0.10966841438700303,0.6,0.5,0.56,0.35,0.42,0.0
DE,2022-09-21,2022-09-26,342.4119672006382,314.6141649415225,-0.0812,5,📉 바닥반등,★★★★★ (7.0),0.467,Industrials,손절(-7.2%),6.858003169452772,-190.64,0.0427,0.09,0.1695,45.62199501023044,20.31039603266015,-2.723998022027361,0.15150300494827734,0.026933889362490984,0.17172437265611387,-1.7862872970114632,-0.009037252164343229,0.44987552662856195,-0.021222283309085155,-0.038010281802207446,0.021024285655323518,-0.0040670405747780854,0.9002394414321119,2,0.007891471579244871,-0.11832161384759454,-0.24371819978509196,-0.2919438772082823,0.32079691977709723,0.5258293282064408,7.0,7.0,8.0,,Industrials,,0.014273477791016634,bear,-0.0029857296716308385,0.7,0.55,0.605,0.2,0.46,0.0
SNPS,2022-09-19,2022-10-11,310.6300048828125,292.9200134277344,-0.057,22,📉 바닥반등,★★★★★ (7.5),0.5161,Information Technology,트레일링(-9.0%),7.559676526439984,-133.88,-0.0022,0.0062,-0.0046,29.067915812514343,32.8668381572925,-3.3580877336784525,0.07056234837811634,0.029573977807500734,2.940703246978963,-2.540138946838082,-0.10344876428916372,0.4118191199346234,-0.07634194185386622,-0.15833605140215568,-0.00753428260722047,0.05416335772846468,0.8739123306725638,3,0.13231683559068214,-0.2504494014684432,0.1794283810618175,-0.36245163514282874,0.3971765924265025,0.8877872979686954,7.5,7.0,5.5,,Information Technology,,-0.0037338256972452855,bear,-0.02566882649054,0.75,0.85,0.696,0.2,0.16,0.0
COST,2022-09-27,2022-10-17,464.4864270943529,441.67780924875416,-0.0491,20,📉 바닥반등,★★★★★ (7.0),0.4646,Consumer Staples,트레일링(-6.9%),4.645184045141995,-105.95,0.0765,0.0883,0.106,34.23982864837235,24.662585064166983,-4.637638461163069,0.08822203695595475,0.027077811858707404,1.7989045539636905,-1.732165125171368,-0.04909103209260782,0.33939167305414375,-0.05185856094372965,-0.09687476327394762,-0.01618346741061548,0.01930422069282068,1.1188433831232734,3,-0.087204929195871,-0.422094861665294,-0.23703855473557228,-0.256177987202904,-0.3766453184089211,0.825815243231832,7.0,3.0,6.0,,Consumer Staples,,-0.046010694573078395,bear,-0.05086166334993674,0.7,0.85,0.566,0.05,0.27,0.0
PFE,2022-10-14,2022-10-27,35.16070866840735,37.554485734288434,0.0681,13,📉 바닥반등,★★★★★ (6.5),0.4534,Health Care,"시간익절(12일,+7.4%)",62.97883727308934,150.76,0.0253,0.0431,0.0834,39.81648462596162,36.54110330236465,-0.029958163925647985,0.31711027317819174,0.023510932835222705,0.7594809616886498,0.7408771814442283,-0.21198583359738718,0.14974576921803698,-0.002552766699542297,-0.06443182615842336,-0.042878896405782074,-0.04412549414872575,0.8439316073577221,3,0.011508144843855733,-0.5971573813236908,-0.1394656864449799,-0.10714109355721468,0.4778759450918677,0.569683200115567,6.5,3.0,6.0,,Health Care,,-0.046022922903143,bear,-0.10211242358814898,0.65,0.7,0.629,0.2,0.17,0.0
CMG,2022-10-27,2022-11-03,29.803800582885742,28.074600219726562,-0.058,7,📉 바닥반등,★★★★★ (6.5),0.4671,Consumer Discretionary,트레일링(-6.4%),74.09814305840843,-128.13,0.0479,0.0642,0.1433,39.98400911046024,18.603916486232777,0.08301191430805449,0.09292700692158141,0.03430341730895342,3.6374796579658617,0.1668012906822843,-0.11900409844348094,0.41278319423560894,-0.033512139847000966,-0.05781314071377153,-0.008354729450016925,0.014893296929119821,1.046444251618546,4,0.04652121180069563,-0.3049022388337683,-0.07668540796497975,0.011531558735866199,-0.15358908311441105,0.7149710697182017,6.5,6.0,5.5,,Consumer Discretionary,,-0.05234829833769026,bear,-0.036194442845846296,0.65,0.95,0.606,0.05,0.16,0.0
DVN,2022-11-03,2022-11-10,58.26213523418575,59.09840387584356,0.0144,7,📈 모멘텀,★★★★★ (9.5),0.4563,Energy,트레일링(-7.3%),36.805053620378224,30.78,0.0356,-0.0029,-0.1114,42.508894630083965,27.72871180728675,-0.2409461370156607,0.09514455445652667,0.052051355594871195,4.2122972791733355,-2.2058494708889174,-0.10468285282075494,0.7592799254426681,-0.12324482811979587,-0.04853257439507286,0.04940552863919725,0.15767787071438358,1.0843099773389255,3,0.11645126868034558,0.12504353720044664,0.4030762914383597,-0.310118644390788,-0.2738611143056969,0.6471806559806792,6.25,9.5,6.0,,Energy,,-0.1510830014824806,bear,0.13273963456153196,0.95,0.65,0.558,0.05,0.22,0.0
CI,2022-11-16,2022-11-28,287.262319293748,303.11028318121106,0.0552,12,📈 모멘텀,★★★★★ (10.0),0.4533,Health Care,"시간익절(9일,+5.8%)",7.51832148657851,119.15,0.0169,0.0539,0.0378,45.92871163157586,37.673557051892764,-2.6234710433516266,0.2780372464545644,0.030495443806153308,0.14820943348989019,-1.1047511993316967,0.05693499809611322,0.8379287392508653,-0.06886563288876879,0.03891180695367935,0.034322017718776486,0.1087633159167301,1.2734966902787626,2,0.10686056402450318,0.33732281263646646,0.38682669780795453,-0.06176279959503844,-0.7219259576402566,0.4288012774020852,5.75,10.0,6.0,,Health Care,,-0.03131005007572657,bear,0.12087053910416976,1.0,0.6,0.553,0.05,0.22,0.0
ELV,2022-11-14,2022-12-01,468.8598031897315,507.3770887790153,0.0822,17,📈 모멘텀,★★★★★ (9.0),0.4544,Unknown,"시간익절(16일,+7.7%)",4.606345975358851,177.42,-0.0094,-0.0471,-0.0397,40.04632302642937,27.454779611786368,-4.400725302845027,0.1607672511803357,0.031855829144828686,2.9446312895335462,-0.45805505348618947,-0.009038712580096132,0.6423485780037274,-0.0670260557712351,0.04373699106074125,0.030490730283499433,0.05250652708004106,1.2400070394513785,3,0.1272078865173618,0.1934121989354254,0.1595216430972525,0.07732636930094436,-0.6640498882023531,0.6844850450797155,6.5,9.0,6.0,,Unknown,,-0.10081927742790833,bear,0.033851404455971235,0.9,0.65,0.564,0.05,0.27,0.0
MCD,2022-11-30,2022-12-20,250.1483982579825,247.64338382991977,-0.01,20,📈 모멘텀,★★★★★ (8.5),0.4789,Consumer Discretionary,"장기보유(19일,-1.4%)",9.110114518878293,-22.82,-0.0068,-0.0178,0.0062,55.03466153687862,27.842455938849888,-1.032207176527078,0.2736167134470196,0.015461038181240143,-0.3641633603692269,-0.023958577282773064,-0.07039231487960446,0.8811739858263387,-0.011329011815872314,-0.004584573522747326,0.027786995511069862,0.04275212348875515,0.8506747663569125,2,0.11712777636336483,0.16422107872923872,0.20227357404487628,-0.1881569309166351,0.46034642483462784,0.1090805740625321,6.5,8.5,6.0,,Consumer Discretionary,,-0.027193661725747553,bear,0.07423865877510925,0.85,0.55,0.559,0.2,0.37,0.0
BLK,2022-12-20,2023-01-10,639.2359811584977,693.4739551553517,0.0848,21,📉 바닥반등,★★★★★ (7.5),0.4585,Unknown,"시간익절(20일,+9.0%)",3.52930631727646,191.42,-0.003,0.0022,-0.0264,46.695975922494284,17.311275949796194,-4.95663959067282,0.024381146515051095,0.027633306498438953,-0.4857494458236258,1.086278934686476,0.31027410415186824,0.44649746243643595,-0.02363132359264286,-0.03242590842362658,0.03168916639531713,0.004671159011449828,0.9012176644237757,3,0.26604359183928283,0.13621403822139233,-0.19863557939159057,0.49701137762724995,0.3178686890715533,0.532973761528885,7.5,7.0,6.0,,Unknown,,-0.002477484770290736,bear,0.018570929146562287,0.75,0.5,0.68,0.2,0.37,0.0
