ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
LIN,2025-06-23,2025-07-16,452.6628565975688,455.8797912597656,0.0071,23,📉 바닥반등,★★★★★ (6.0),0.4362,Unknown,교체→NEM,6.147759954502724,19.78,0.0205,0.0123,0.0327,43.149393459074105,15.101046493057193,-2.0396557945372926,0.07028265250481161,0.015065497400906918,2.425401997873106,-1.47431684365157,0.055996982186629234,0.6372959855045505,-0.03117763313341171,0.003982093244062623,0.009955015715839802,0.01644053100802325,1.012062932308722,3,0.08840974142734677,0.06290301307484734,-0.2786589686947668,0.04112608334217216,-0.040188117632762324,0.6365381468035098,6.0,5.5,6.0,,Unknown,,-0.00575358732583562,bull,0.009585176102690045,0.6,0.65,0.615,0.05,0.27,0.0
JNJ,2025-06-24,2025-07-17,148.65693061226455,160.1177373117364,0.0771,23,📉 바닥반등,★★★★★ (6.5),0.4448,Health Care,"시간익절(22일,+8.8%)",22.646119400646217,259.54,0.0391,0.0096,0.0707,43.98158420779245,13.115413933181218,-0.512305057176718,0.17652355253002372,0.015060807270376977,-0.160606205373667,-1.0411307718149634,0.006015086103230795,0.4365409246497086,-0.03679180242108504,4.7583111921101207e-05,-0.0022780930944607774,0.00582460002075047,0.9753395598223804,1,-0.003112065006653314,-0.07980438786562132,-0.3252185644666827,-0.19059790052877282,0.08201681898581964,0.5661973887206386,6.5,2.0,6.0,,Health Care,,-0.008110008142931023,bull,-0.009644357422495656,0.65,0.5,0.589,0.2,0.27,0.0
ISRG,2025-07-17,2025-07-23,510.8299865722656,511.0,0.0003,6,📉 바닥반등,★★★★★ (6.5),0.4458,Health Care,교체→KLAC,7.098340920927754,1.21,-0.0205,-0.0723,-0.0598,39.75742919879538,27.307907406047555,-1.9985590990072897,0.2407564160946717,0.02324644170136921,0.40032459445881524,-0.8502633107302163,-0.15118579125420295,0.496629104073251,-0.029329881073149933,-0.01233038619342941,-0.0058707900524343805,0.02198114643454986,0.9961075454681068,2,0.012898544491801917,-0.009394415826048136,-0.08265756639815472,-0.39504710997212406,0.012974120397731369,0.6406230018500689,6.5,4.0,6.0,,Health Care,,-0.029659385735562892,bull,-0.008614360106216554,0.65,0.6,0.596,0.2,0.17,0.0
NEM,2025-07-16,2025-07-25,57.61307072153674,63.35552883010974,0.0997,9,📈 모멘텀,★★★★★ (10.0),0.5668,Materials,"시간익절(8일,+5.9%)",48.6458973575622,279.35,-0.0202,0.0798,0.1079,48.87123258103275,27.236906239779604,-0.218096984382675,0.15207725111915485,0.0317900984952629,2.9991162173314256,-0.09447167172334858,0.13114358239565432,0.8566695745715553,-0.004513048496594063,-0.009499105923517437,0.04514914933915124,0.1279986789765047,1.1600449747009205,4,0.2374393789566085,0.22467376105794956,0.3956510031194402,0.4177289305221069,-0.4880391994219811,0.4107403670195049,5.75,10.0,6.0,,Materials,,-0.04536406709866325,bull,0.1596899691979857,1.0,0.85,0.619,0.05,0.22,0.0
CCL,2025-07-08,2025-07-29,29.483711896922493,29.38417097287765,-0.0034,21,📈 모멘텀,★★★★★ (11.0),0.5256,Consumer Discretionary,"장기보유(20일,+0.4%)",107.6582238897936,-10.72,-0.0081,0.0041,0.0796,74.38853676260726,34.892179197075954,0.45110741074283056,0.9004033500970896,0.032086756658877,1.1437307952048972,1.4480679463769048,0.2635714910207442,0.9592476641551683,0.07520168588806819,0.22023304622497486,0.09027509691561529,0.09711096910469423,0.9024799148783429,3,0.35419486329099403,0.8940495293986828,0.706460691475494,0.6684715523253846,0.31408127256168616,-0.9006862992472019,6.0,11.0,6.0,,Consumer Discretionary,,0.1577274347752715,bull,0.3366391842280135,1.0,0.3,0.677,0.2,0.37,0.0
FCX,2025-07-29,2025-07-31,43.63438146949882,38.66463248688673,-0.1139,2,📈 모멘텀,★★★★★ (10.0),0.5936,Materials,손절(-10.8%),72.49896872321521,-360.3,0.0488,0.0869,0.1406,48.999468673591785,26.384924070519805,-0.3119734921869677,0.17104693937962953,0.0328952417189521,1.0773285954739324,-1.259593701361338,0.046493887963817655,0.6686524177695764,-0.030980219302380263,0.0014686084504846875,0.04331887034709787,0.03308433093145051,1.0149538386037456,3,0.19457649897255253,0.3552916828043061,0.298550694700623,-0.031917555420049204,-0.049804886496431236,0.39629072650521835,7.0,10.0,6.0,,Materials,,-0.06004793725516466,bull,0.06302339926894569,1.0,0.85,0.597,0.05,0.37,0.0
DIS,2025-08-01,2025-08-08,116.79974475083353,112.53857917844859,-0.0365,7,📈 모멘텀,★★★★★ (9.0),0.5863,Unknown,트레일링(-5.4%),23.999589959218707,-102.27,0.0184,0.0491,0.0489,46.98425563184718,28.43096443439797,-0.585607840561515,0.14430863761186924,0.013977493094342973,0.33261524801364944,-2.537170249284181,-0.1903575168258351,0.885076295798151,-0.023288180893276444,-0.031468548283991704,0.030481264819142637,0.07834093823506777,0.7157155512792244,2,0.16370897649327876,0.22159401006274912,0.3262887285223134,-0.6124995670691823,0.7387013275567567,0.48226060705024154,7.5,9.0,6.0,,Unknown,,-0.02811734007203295,bull,0.09935015378354792,0.9,0.75,0.582,0.35,0.27,0.0
KLAC,2025-07-23,2025-08-12,894.7710248860253,908.9876416350493,0.0159,20,📈 모멘텀,★★★★★ (10.0),0.6533,Information Technology,"장기보유(19일,+1.2%)",4.053832890997019,57.63,-0.0391,-0.0259,0.023,48.79046371133013,25.86665864166704,-5.976740941754144,0.1515218165829427,0.027319303460598045,2.665736143612689,-0.05366999367491506,0.1869378261664702,0.8744120062971983,-0.0473129754040289,0.04197211440683524,0.062096443250744135,0.12252711219786806,0.7598623560811586,3,0.45782241589761635,0.6290908768758885,0.16850661496675845,0.46347160406176513,0.6642931939393619,0.4139551871137071,7.5,10.0,6.0,,Information Technology,,-0.030264395615732978,bull,0.1707503018703876,1.0,0.85,0.729,0.35,0.27,0.0
INTC,2025-08-08,2025-08-15,20.0,25.010000228881836,0.2505,7,📉 바닥반등,★★★★★ (7.2),0.4558,Information Technology,목표가(+19.3%),135.0439877437917,676.57,-0.0084,-0.0264,-0.0096,37.383470596882376,27.22277558629119,-0.24657096906104248,0.20257833007187181,0.04000839935346347,1.066876254947134,-1.230059587666174,-0.2241438893200575,0.17710596722038136,-0.001515089921858448,-0.1700251590658316,-0.017494937386066556,-0.04778019276234339,0.9187255263433015,4,-0.08725297587589625,-0.46313406355103615,-0.3273816327843447,-0.4501634978057593,0.26447595752194264,0.7185982210716417,7.25,4.25,6.0,,Information Technology,,-0.18421295221023729,bull,-0.12111521110343372,0.725,0.8,0.603,0.2,0.17,0.05
COF,2025-07-25,2025-08-20,209.32588908520245,211.4933388876846,0.0104,26,📈 모멘텀,★★★★★ (11.0),0.6005,Financials,"장기보유(25일,+1.8%)",14.723389285350759,31.91,0.0537,0.062,0.078,48.745327567402,32.621155148638806,-1.3131003016960605,0.06707919230384693,0.025151799752271692,2.020416106824834,1.2747467366663061,-0.1624284689844727,0.8950700413975012,-0.030596209176147027,0.01586319442746076,0.043354933354901495,0.11296849105050298,0.9398962349855647,4,0.2868616232328333,0.3767534248279852,0.34334926512777675,0.09406857710593616,0.19770770631670292,0.44833892508845724,5.75,11.0,6.0,,Financials,,-0.032129085870262496,bull,0.14485039337481176,1.0,0.85,0.643,0.2,0.22,0.0
RCL,2025-08-15,2025-08-26,308.6323272324498,341.7498266260284,0.1073,11,📈 모멘텀,★★★★★ (8.5),0.491,Unknown,"시간익절(10일,+10.5%)",10.94328061699636,362.41,0.0266,-0.0124,-0.0543,45.12664769905401,35.1915704743815,-3.514334940024857,0.29846697349087714,0.02956121686859766,-0.8497814527596036,-0.6123933717713217,-0.010008046876111856,0.7991012582568033,0.008134785768590724,-0.10389953412214192,0.038808934263204836,0.21667985834588088,0.9876804156183574,3,0.1266030962068025,0.07248248824757408,0.357186428012625,-0.21108678471057377,0.04104221325308092,0.43642338572221995,5.75,8.5,6.0,,Unknown,,-0.11474720763439863,bull,0.23810701822800176,0.85,0.55,0.563,0.2,0.22,0.0
PLTR,2025-08-21,2025-09-11,157.1699981689453,167.24000549316406,0.0641,21,📈 모멘텀,★★★★★ (10.0),0.5011,Information Technology,"시간익절(20일,+6.1%)",19.81229748666662,199.51,0.0582,0.071,0.109,42.541262870128456,29.023190527388653,-3.021131019996746,0.2332789505157378,0.050180718817991535,3.461089786242292,-2.220838624868308,0.1432551175859771,0.802563570928324,-0.15382112795699565,0.008924462138310663,0.08674140341205672,0.3915432505970401,1.0116446414975675,3,0.2941732045731378,0.5057252097626499,0.24287151626036685,0.14277829066146328,-0.03879598974109928,0.5728934258216675,6.75,10.0,6.0,,Information Technology,,0.005132666896726521,bull,0.407016196339737,1.0,0.5,0.647,0.05,0.22,0.0
VRTX,2025-08-12,2025-09-22,377.6099853515625,384.07000732421875,0.0171,41,📉 바닥반등,★★★★★ (6.0),0.401,Health Care,"장기보유(38일,+1.5%)",9.758438977028833,63.04,0.0293,0.049,0.0912,29.90684791041201,27.679485908794764,-11.585100985622304,0.0653728022903639,0.04334409949324918,0.24854122344994442,-1.7063127352551672,-0.31614115001043025,0.05272958638923977,-0.20710610420718945,-0.20724042210975413,-0.037144073818527044,-0.023975061656444967,1.7478371431268778,3,-0.36773934331401537,-0.740037345615886,-0.4958621004630932,-0.596233489634584,-0.9864212107953754,0.8823104996486641,6.0,2.0,6.0,,Health Care,,-0.17456496460614274,bull,-0.18055063684053077,0.6,0.75,0.447,0.05,0.12,0.0
CDNS,2025-09-12,2025-09-23,353.4700012207031,370.9800109863281,0.0495,11,📈 모멘텀,★★★★★ (10.0),0.5035,Information Technology,"시간익절(10일,+5.6%)",9.977187554421084,174.7,-0.0532,-0.0687,-0.1012,54.084285713768956,25.794943460201655,-0.4955937364360796,0.728999300244061,0.029746186281458285,1.7192282931201213,1.0019427589589256,0.2919245343403574,0.8828467849647014,0.01537235806023407,0.01598309225448613,0.028326472627718584,0.09735263657330565,1.0206200571482023,4,0.22022257091873368,0.482980965001781,0.29192570271459184,0.6505629523913672,-0.06862548877833138,-0.43552838702816493,4.25,10.0,5.5,,Information Technology,,0.010040212586860997,bull,0.14468618260737182,1.0,0.55,0.61,0.05,0.21,0.0
DHI,2025-09-22,2025-10-08,166.1609756897834,160.04737264354813,-0.0368,16,📈 모멘텀,★★★★★ (11.0),0.5504,Unknown,트레일링(-7.9%),22.55598051119804,-137.9,-0.0358,-0.0173,-0.0977,49.41027466239635,35.828011847736285,-1.990024485634005,0.2539258646254928,0.030789251655853465,3.1817870994188238,-2.3232524880367,0.15692762030070848,0.6695861500418493,-0.05380329420780183,0.03972332197592854,0.06405142240609617,0.10066294116686207,1.038395148244083,3,0.28582839523142134,0.6507526666666108,0.372206522627425,0.14095671332870957,-0.12728959000127796,0.3254540877031423,7.0,11.0,6.0,,Unknown,,0.027569110810741246,bull,0.15288300575539163,1.0,0.7,0.643,0.05,0.27,0.0
NKE,2025-09-23,2025-10-08,70.64705068124995,68.02135648251583,-0.0372,15,📉 바닥반등,★★★★★ (7.0),0.5243,Consumer Discretionary,트레일링(-7.6%),52.3919556847706,-137.57,-0.0065,0.0025,-0.0987,35.786772258198056,20.581387379332064,-0.459531737371939,0.1464952080996745,0.02384475090733649,-0.015036170202472816,-1.9092086774401695,-0.3448537028471421,0.5346704627063714,-0.023962751467178522,-0.08585825144481163,0.005128475489974222,0.02533240414477587,0.8916217167214556,2,0.03874299559816838,-0.022754444244075536,-0.02038976782109124,-0.6410174527833288,0.3463242243786959,0.7783878377511477,7.0,4.5,5.5,,Consumer Discretionary,,-0.08107558642164771,bull,-0.002092973206197884,0.7,0.8,0.649,0.2,0.26,0.0
TXN,2025-09-19,2025-10-13,179.80103600423945,170.1901295382599,-0.0535,24,📉 바닥반등,★★★★★ (6.5),0.4003,Information Technology,트레일링(-7.0%),19.614105543625744,-188.51,0.0391,-0.0198,-0.0626,35.79821763028225,29.687827402012793,-1.3401317441841933,0.24865444423089386,0.025625596285099562,0.4666633419277268,-1.0284776396446682,0.09127216529575169,0.5015427433401749,-0.014808913556869308,-0.09538286327493573,-0.020252417675566188,0.01861793532608591,0.9800102398939815,2,0.04744869176807934,-0.4531535881456389,-0.12286448151646623,0.039351393213640194,0.06653409469889975,0.7141717159612767,6.5,4.0,6.0,,Information Technology,,-0.17356778937933953,bull,-0.034740277406881716,0.65,0.6,0.625,0.2,0.17,0.05
DHR,2025-10-08,2025-10-22,206.17447159137453,221.7197697231212,0.0754,14,📈 모멘텀,★★★★★ (7.0),0.4152,Health Care,"시간익절(13일,+6.7%)",17.397394685420394,270.45,-0.0382,-0.0462,-0.0004,59.31600627199464,29.649869915699593,2.959274694526562,0.8270009756270317,0.028353155803653066,-0.5733648783139912,0.25649771539633437,-0.07220992990493383,0.3518254412139895,0.0530111939621265,0.076204405674136,0.0048445080390224025,-0.040702363165898134,1.1403051075463448,3,-0.11678545554097748,0.4567322683310536,0.1396646246771005,-0.15276420223748047,-0.43632588280739565,-0.6621245058106442,5.5,7.0,6.0,,Health Care,,0.03265167331580695,bull,0.006511436835317822,0.7,0.55,0.442,0.05,0.27,0.0
T,2025-10-15,2025-10-24,25.74812796274395,24.354466950550407,-0.0541,9,📉 바닥반등,★★★★★ (6.0),0.4267,Communication Services,트레일링(-6.5%),134.47629725935835,-187.41,0.0045,0.0077,0.0524,35.534487413590384,42.72195399974902,-0.14910694246823064,0.2658360394191399,0.019129663310536164,0.713578183236738,-0.12216497307712161,-0.25960851445670563,0.6455455400457,0.009606813100225375,-0.09951194630943894,-0.022720637162202156,0.05724081373666553,1.0100236492401287,4,0.07635719091131866,-0.38949972015849155,0.46047347401532307,-0.2947339205334418,-0.033399736207314665,0.7042794035220499,6.0,3.0,6.0,,Communication Services,,-0.05767567515172013,bull,0.002023346968341041,0.6,0.7,0.618,0.05,0.17,0.0
NKE,2025-10-14,2025-10-30,65.61282055050717,64.3394525483438,-0.0194,16,📉 바닥반등,★★★★★ (6.5),0.4497,Consumer Discretionary,트레일링(-6.2%),52.77189550363245,-67.2,-0.0505,0.013,-0.0084,38.38555401805966,22.318346619575262,-0.4002505565791732,0.14798080244782913,0.030527461751263193,-0.49822068039034445,0.6431169682367193,-0.14865424802206134,0.49995574681091853,-0.05325279987246012,-0.07736548799904497,-0.018073274222527295,0.006655471114795251,1.1367642609284558,3,-0.061224309244052116,-0.25499981064729216,-0.23216751353741566,-0.18200484530545186,-0.42672106765546164,0.7285926353378581,6.5,3.0,6.0,,Consumer Discretionary,,-0.042727181970196246,bull,-0.05403127804972655,0.65,0.8,0.554,0.05,0.17,0.0
LMT,2025-10-22,2025-11-10,485.2096455614255,450.1914409973584,-0.0722,19,📈 모멘텀,★★★★★ (10.0),0.5943,Industrials,손절(-6.7%),7.949855034251043,-278.39,0.0324,-0.0108,0.0317,48.38968727767989,35.9286554152133,-3.0128671077078266,0.20608448452535166,0.020760664515101227,3.4805812970199663,-1.1433903275494077,0.0022653464581354373,0.43011712767575455,-0.031038478172385364,0.005815016273432727,0.03197733015893704,0.024923136836553544,0.9881312477046202,3,0.20370292011708047,0.32172917336316065,0.2645853310590581,0.003919910501087476,0.03954187959227326,0.3976437983426191,7.0,10.0,6.0,,Industrials,,-6.774814631194115e-05,bull,0.04452891402711026,1.0,0.7,0.602,0.2,0.37,0.0
