ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,defer_count,last_defer_date,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
WMT,2022-05-25,2022-06-14,39.44595446371548,37.896742716925424,-0.0393,20,📉 바닥반등,★★★★★ (7.0),0.5482,Consumer Defensive,트레일링(-7.2%),43.820719190896455,-67.89,0,,0.0131,0.0234,0.0729,26.51417692992686,40.78755043472803,-0.9948834458207445,0.1479358174167807,0.03610913823254489,-0.10038210961184238,-1.088019686271335,-0.3235155723182215,0.12580465409153804,-0.05496771427590652,-0.19780290464084738,-0.03728199686236001,0.008074283807696517,2.3601681690083307,2,-0.6777638083497919,-0.6400390899916284,-0.0965546938907263,-0.5475224887385239,-0.9997693838522281,0.8754211039607857,7.0,4.0,6.0,,Consumer Defensive,,-0.09362815800960438,bear,-0.12876897726176043,0.7,0.7,0.472,0.5,0.17,0.0
F,2022-06-15,2022-06-17,9.327833771423476,8.579775074050819,-0.0802,2,📉 바닥반등,★★★★★ (6.5),0.4988,Consumer Cyclical,트레일링(-8.3%),287.96017818426367,-215.41,0,,0.0712,-0.0036,0.1201,38.074786980210874,27.516377195046733,-0.04445965143084657,0.10606731138796348,0.04900724882423257,1.8348512983078598,-0.6501489709812643,-0.00826759164213378,0.02980407500614396,-0.11208151846073466,-0.06513402515471589,-0.06591013427860017,-0.10317900340443548,1.254726712884064,3,-0.4876683636521384,-0.7201942044521965,-0.3500941240416185,-0.008590658005852903,-0.6905932652718965,0.7529590895171562,6.5,2.5,6.0,,Consumer Cyclical,,0.011525919502203039,bear,-0.22422925021879098,0.65,0.95,0.51,0.15,0.17,0.0
MPC,2022-06-17,2022-07-01,84.46277977914023,76.41606840012018,-0.0953,14,📈 모멘텀,★★★★★ (9.5),0.6335,Energy,손절(-10.4%),30.526335076118453,-245.64,0,,0.0076,0.0269,0.0882,36.765378842963166,33.70283600784219,-1.676430245101121,0.04382948577828849,0.04416490191802987,2.5956281022928454,-1.6077816947196122,-0.12281900645931224,0.6634109441496618,-0.17403023572177012,-0.04396630215418118,0.061781761350043415,0.21941671588626338,1.530023550440167,3,-0.12680294879862614,0.26562035423243024,0.34981383574320646,-0.3277939635245939,-0.9432515926625555,0.7981240408435243,6.75,9.5,6.0,,Energy,,0.02916184971929489,bear,0.17156768538657702,0.95,0.65,0.53,0.575,0.37,0.0
MSFT,2022-06-21,2022-07-08,242.6592962620597,256.74796291447564,0.0581,17,📉 바닥반등,★★★★★ (6.0),0.5356,Technology,"시간익절(16일,+7.2%)",10.625346552616561,149.7,0,,-0.0305,-0.0167,0.0684,39.33668536229357,26.744889637917225,-1.6679266423736232,0.1818588070068355,0.034067672223695125,1.5976604157005445,-0.09135255759820513,0.0751900458478892,0.05425433064904216,-0.02110771199445849,-0.02168771093744659,-0.03868287163054993,-0.06009348101322036,1.5977761652979834,4,-0.570599093935616,-0.4720599117918143,-0.5636255629988377,0.2656643667059936,-0.9635001011191258,0.6898079969381765,6.0,2.0,6.0,,Technology,,0.04322692603169473,bear,-0.13601253184938933,0.6,0.85,0.486,0.4,0.17,0.0
MRK,2022-07-01,2022-07-21,81.5085867428319,79.58916577679057,-0.0235,20,📈 모멘텀,★★★★★ (11.0),0.6244,Healthcare,트레일링(-5.6%),28.619101402672776,-54.93,0,,0.0089,-0.0261,0.0252,55.49196248541786,27.441287909577056,0.486316276256076,0.6970873826833727,0.022791591360849926,0.9133981907729875,0.8849148484344574,-0.024161531832040582,0.8682983087822781,-0.009021770107280669,0.008516007028418926,0.01906058174970065,0.07866061294508375,1.113684343088102,4,0.19183085965513658,0.33929641977683217,0.5396373798953042,0.1842259787353267,-0.36179335196160733,-0.4521824398648619,4.25,11.0,6.0,,Healthcare,,0.09042781868560429,bear,0.11545221290149339,1.0,0.6,0.539,0.55,0.37,0.0
LIN,2022-07-12,2022-07-29,261.4932585830836,284.4794921888569,0.0879,17,📉 바닥반등,★★★★★ (6.0),0.5594,Basic Materials,"시간익절(16일,+8.0%)",10.432529302769295,239.8,0,,0.0095,0.0415,-0.0431,35.16497071822823,29.140022182270993,-1.6631226075064793,0.19221506965144794,0.02832387825736023,-0.350056489056631,0.07326426957842132,0.30420914428783613,0.10487149691446002,-0.030374130949935796,-0.13153830794594057,-0.035876545920591155,-0.018776932901374322,1.651401226299616,3,-0.40004918760926844,-0.6905212488651299,-0.4270629368490343,0.32369169598008785,-0.9743303410205901,0.7638405118856098,6.0,1.0,6.0,,Basic Materials,,-0.07649671462940123,bear,-0.09719448357790049,0.6,0.7,0.499,0.6,0.17,0.0
WMT,2022-07-27,2022-08-12,38.567965320479665,41.534746512646784,0.0769,16,📉 바닥반등,★★★★★ (6.0),0.535,Consumer Defensive,"시간익절(15일,+7.5%)",59.05860957385279,175.21,0,,0.054,0.0123,0.0621,38.0536631446989,26.6870117031197,0.08634111469165989,0.18432523866465386,0.02497784398317538,4.298062274041683,-0.7611894417220694,0.20863337347148922,0.08999758710196322,-0.05850578743650947,-0.017241340998126797,-0.013421618673678653,-0.054602412253007195,1.3854900663608796,3,-0.24478525906093557,-0.4348906731143478,-0.26418704680957367,0.3869426945216653,-0.8578026446953224,0.7163232536646599,6.0,2.0,6.0,,Consumer Defensive,,-0.01805533053604475,bear,-0.10610706405703517,0.6,0.95,0.53,0.3,0.17,0.0
VZ,2022-08-01,2022-08-30,36.021477909063535,33.75699644620121,-0.0629,29,📉 바닥반등,★★★★★ (6.0),0.5356,Communication Services,"장기보유(28일,-6.4%)",82.39086263449579,-186.57,0,,-0.053,-0.0484,-0.092,36.598533665167835,26.29428484582429,-0.3633378034164404,0.2432183476466777,0.02402130323725741,0.2445253980241522,-0.44012327580218785,0.14409810384088476,0.17617503046306338,0.03914499615548683,-0.07840166541601368,-0.023163913223631136,-0.028433020399198632,1.5250620413142457,3,-0.3212396060543786,-0.40220628535428543,-0.33540494931127013,0.19430034565610704,-0.9413990707556217,0.7045680560017633,6.0,3.0,8.0,,Communication Services,,-0.11984189782824184,bear,-0.08400867789217509,0.6,0.7,0.501,0.5,0.21,0.0
PFE,2022-09-02,2022-09-21,38.31689380678466,36.734702780337,-0.0413,19,📉 바닥반등,★★★★★ (6.5),0.5843,Healthcare,트레일링(-6.4%),68.30214971998411,-108.07,0,,-0.0085,-0.0154,-0.0379,39.268896754177526,29.171421204949144,-0.2132998980885189,0.21051248609900944,0.022407317947462674,0.27225908810772415,-1.6769730926894488,-0.15053871562235932,0.3339047861876511,-0.026513744008425988,-0.06478129753541684,-0.025390667372483022,0.0036842093749347763,0.8043171961628317,2,0.6736470716141861,-0.4354415980336112,-0.09634180723186883,-0.5184608892322738,0.5732001693547313,0.6736470716141861,6.5,3.0,6.0,,Healthcare,,-0.03069560850560426,bear,-0.04977862023713518,0.65,0.7,0.641,0.6,0.17,0.0
LIN,2022-09-08,2022-09-22,267.06770819936844,264.14554223632837,-0.0109,14,📉 바닥반등,★★★★★ (6.0),0.4883,Basic Materials,트레일링(-6.1%),9.799485812946093,-28.64,0,,-0.0253,0.008,0.0204,44.568524055178614,22.709521064048108,-1.9362211227817876,0.31341222648074346,0.02181320923436544,-0.48592225399034894,-1.9551024147713336,0.018508032307434134,0.24174928278394275,0.008316027065642384,-0.04540794513103463,-0.01326796202556074,-0.024835834555262754,1.0203343930136959,2,0.43950437285805594,-0.3655395638675358,-0.5174528072850983,-0.29797705000438574,-0.06767769775915594,0.43950437285805594,6.0,2.25,6.0,,Basic Materials,,-0.030255418580650263,bear,-0.0495911803364337,0.6,0.35,0.513,0.6,0.27,0.0
