ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
NOW,2022-09-09,2022-09-16,91.61599731445312,86.29399871826172,-0.0581,7,📉 바닥반등,★★★★★ (6.0),0.469,Unknown,트레일링(-8.6%),26.477460573441064,-140.91,-0.1262,-0.1248,-0.2079,47.30650825658966,18.56070749239972,-0.41875996581289066,0.3891142526997584,0.03637373798518094,0.32523318301837173,-0.29409874405538466,-0.025598590864261004,0.1330662377394135,0.03715884673654335,-0.1267531848695299,-0.019765888708833296,-0.086798802714276,0.7745809394897003,3,0.25685973825768166,-0.6707090779505676,-0.6183336331360043,-0.09055920224722773,0.6359815649798195,0.25685973825768166,6.0,2.75,6.0,,Unknown,,-0.0977334483323655,bear,-0.10996047004348732,0.6,0.5,0.56,0.35,0.42,0.0
SNPS,2022-09-13,2022-09-23,329.6700134277344,304.6199951171875,-0.076,10,📉 바닥반등,★★★★★ (7.8),0.4521,Information Technology,트레일링(-6.9%),7.358142560702312,-184.32,0.0029,0.0078,-0.0267,42.87217295127603,28.86872775218522,-2.732252800487865,0.3169354305068519,0.026261090108569272,-0.8226391786752979,-0.8636059494910744,-0.18017499057886036,0.6073907993828679,0.027226524886468484,-0.11903280560451712,0.008605130360816797,0.0648697564970674,0.7760163482018316,3,0.4882354397718703,-0.10052227629489079,0.1768290359506264,-0.5215195069608807,0.6331234720467995,0.4882354397718703,7.75,7.5,6.0,,Information Technology,,-0.02753451111544046,bear,0.052431051612470594,0.775,0.35,0.641,0.35,0.27,0.0
NOW,2022-09-19,2022-09-23,84.55999755859375,76.58599853515625,-0.0943,4,📉 바닥반등,★★★★★ (6.0),0.4958,Unknown,손절(-8.5%),27.020411716593546,-215.46,-0.0139,0.0477,-0.0581,39.43273412160557,15.173850605906301,-0.18150095145939682,0.12600682100463279,0.04030699663870813,2.5212924676250035,-1.431457716690312,-0.11037149041195614,0.046808188764537705,-0.09410030585427775,-0.13031040385458958,-0.018113961782070125,-0.08565305252678136,0.8583399192334461,3,0.7152665062310524,-0.5334063942003596,-0.6217569902706226,-0.29350580957439687,0.439975376085039,0.7152665062310524,6.0,3.0,5.5,,Unknown,,-0.04830939843658677,bear,-0.15402806883124706,0.6,0.95,0.618,0.2,0.11,0.0
ADI,2022-09-29,2022-10-11,134.63056776155156,131.57805572736956,-0.0227,12,📉 바닥반등,★★★★★ (7.0),0.4774,Information Technology,트레일링(-7.2%),16.00982092972412,-48.87,0.0103,0.048,0.0815,38.15982683276513,31.962913224677813,-0.27447168789410803,0.24569985708344044,0.029563692858263546,0.041324191225664116,-0.2089978383175036,0.02108366594892351,0.08433021132408838,-0.026003777110544246,-0.0533620796247245,-0.035180946818250715,-0.02672131306178192,0.9715495965290865,2,0.6723527076021714,-0.3316988817014202,-0.22505784790364955,0.010669171799324778,0.0945513950561146,0.6723527076021714,7.0,5.0,6.0,,Information Technology,,0.04260495961159792,bear,-0.09010263363513804,0.7,0.7,0.619,0.2,0.27,0.0
PFE,2022-10-14,2022-10-27,35.16071630314188,37.55448955482365,0.0681,13,📉 바닥반등,★★★★★ (6.5),0.4534,Health Care,"시간익절(12일,+7.4%)",60.60673444848363,145.08,0.0253,0.0431,0.0834,39.81651005221044,36.54106680844824,-0.029957020140229718,0.3171112040935234,0.02351093753044971,0.7594809616886498,0.7408771814442446,-0.2119858335973852,0.14974603915462523,-0.002552550720296143,-0.06443152881403313,-0.0428788529848128,-0.04438904142625669,0.8439318683242436,3,0.011438698771648326,-0.5971563585285277,-0.1398118459577032,-0.10714109355721088,0.4778752738556136,0.569681609899276,6.5,3.0,6.0,,Health Care,,-0.04602264220713566,bear,-0.10235982761702811,0.65,0.7,0.629,0.2,0.17,0.0
CMG,2022-10-27,2022-11-03,29.803800582885742,28.074600219726562,-0.058,7,📉 바닥반등,★★★★★ (6.5),0.4671,Consumer Discretionary,트레일링(-6.4%),73.93404675931147,-127.85,0.0479,0.0642,0.1433,39.98400911045995,18.60391648622254,0.08301191430806387,0.0929270069215915,0.034303417308953664,3.6374796579658626,0.16680129068228336,-0.11900409844348094,0.41278319423560894,-0.033512139847000966,-0.05781314071377153,-0.008354730177213209,0.014796404804558048,1.0464442516182573,4,0.04639352123387851,-0.3049022388337683,-0.07732386079977324,0.011531558735866004,-0.15358908311347147,0.7149710697182051,6.5,6.0,5.5,,Consumer Discretionary,,-0.05234827790634252,bear,-0.03628645831744447,0.65,0.95,0.606,0.05,0.16,0.0
DVN,2022-11-03,2022-11-10,58.26214252380079,59.09840387584356,0.0144,7,📈 모멘텀,★★★★★ (9.5),0.4563,Energy,트레일링(-7.3%),36.723541273361256,30.71,0.0356,-0.0029,-0.1114,42.50889677427359,27.72870762413495,-0.24094646492429517,0.09514457156288748,0.05205136139056937,4.212297279173334,-2.2058494708889236,-0.10468285282075492,0.7592800757224449,-0.12324492898951633,-0.04853239620505001,0.04940552501207165,0.15777711724110516,1.0843107200101445,3,0.11645155303094407,0.12504426618630726,0.4030787695578639,-0.3101186443907885,-0.27386340420729255,0.6471805880545041,6.25,9.5,6.0,,Energy,,-0.151082882689132,bear,0.13283674106792986,0.95,0.65,0.558,0.05,0.22,0.0
CI,2022-11-16,2022-11-28,287.262319293748,303.11028318121106,0.0552,12,📈 모멘텀,★★★★★ (10.0),0.4533,Health Care,"시간익절(9일,+5.8%)",7.501671086148208,118.89,0.0169,0.0539,0.0378,45.9287968009049,37.67357640803797,-2.6234625510221967,0.27803913538844405,0.030495440131657614,0.14820943348989032,-1.1047511993316725,0.05693499809611559,0.8379294399006012,-0.06886533517597704,0.038912254159022996,0.03432202960349735,0.10822663875578534,1.2734977956116147,2,0.1898999627808639,0.3373261478934093,0.38670653549488876,-0.06176279959503008,-0.7219277218312128,0.42879666158707813,5.75,10.0,6.0,,Health Care,,-0.03130962503536133,bear,0.12032835015471292,1.0,0.6,0.553,0.05,0.22,0.0
WFC,2022-12-05,2022-12-08,42.04722124589405,39.296208041253884,-0.0654,3,📉 바닥반등,★★★★★ (7.5),0.6075,Financials,손절(-7.1%),26.332186472803745,-72.44,-0.0314,-0.0475,-0.0075,47.536976989003406,19.919830771507055,-0.17024909865123472,0.07802485045230366,0.02452067899486969,2.1970968359621197,-0.5574319696518434,0.04907442288520853,0.428182577293874,-0.03161859229125574,0.008783634424257558,0.026559237517393572,0.015655096714437464,0.795399838537101,3,0.17404486096130944,0.1762981984968603,0.08629254724759416,0.15803030729813344,0.5928184159959259,0.48855276629844435,7.5,6.5,6.0,,Financials,,-0.05206205268539859,neutral,0.027278015113826465,0.75,0.75,0.697,0.35,0.52,0.0
MCD,2022-11-30,2022-12-20,250.1483530135692,247.64339906986805,-0.01,20,📈 모멘텀,★★★★★ (8.5),0.4789,Consumer Discretionary,"장기보유(19일,-1.4%)",8.852309097154505,-22.17,-0.0068,-0.0178,0.0062,55.03477409337572,27.842438098375105,-1.0322035012011384,0.27362214353423614,0.015461021828515383,-0.3641633603692264,-0.02395857728277316,-0.0703923148796062,0.8811748292958324,-0.011328711943116687,-0.004584331166609612,0.02778698263230386,0.04267468504630793,0.850673631791365,2,0.13373568244493317,0.164222480241336,0.2021093748847518,-0.18815693091663835,0.46034940526191614,0.10907204824405317,6.5,8.5,6.0,,Consumer Discretionary,,-0.027193396812145196,bear,0.07415909694827659,0.85,0.55,0.559,0.2,0.37,0.0
BLK,2022-12-20,2023-01-10,639.2358591870328,693.4738947367712,0.0848,21,📉 바닥반등,★★★★★ (7.5),0.4585,Unknown,"시간익절(20일,+9.0%)",3.429432005307825,186.01,-0.003,0.0022,-0.0264,46.696033710065784,17.31121951165804,-4.956623404114476,0.02438328160470594,0.02763328094914851,-0.4857494458236258,1.0862789346864787,0.3102741041518643,0.4464976297669669,-0.023631137538273728,-0.0324256348451788,0.031689175292121514,0.004520623635522876,0.9012174355653855,3,0.5329712469932244,0.13621582756442735,-0.19934703131287743,0.49701137762724973,0.31786937485279787,0.5329712469932244,7.5,7.0,6.0,,Unknown,,-0.002484479366541382,bear,0.01841852211722257,0.75,0.5,0.68,0.2,0.37,0.0
WFC,2022-12-19,2023-01-24,38.03571490538638,41.32036444510957,0.0864,36,📉 바닥반등,★★★★★ (8.5),0.5725,Financials,"시간익절(35일,+8.9%)",56.31418664417362,184.97,0.0436,0.0785,0.031,28.59490941153564,26.797034133833957,-0.44492503136415384,0.12352985238467873,0.027446992944089615,1.3527763835620628,-2.1446227893095764,-0.0656976377020766,0.2022903495168794,-0.030823617004795967,-0.10437081407197535,-0.012156053001206186,-0.0017720611343399666,0.9014575744484434,3,0.8724217222622188,-0.4050074300860245,-0.15391968682502347,-0.3546575916422239,0.31714960845154916,0.8724217222622188,8.5,7.0,5.5,,Financials,,-0.03675842892615516,bear,-0.07449182775933952,0.85,0.95,0.66,0.2,0.26,0.0
CI,2023-01-13,2023-02-02,291.3748108221395,291.8738570330453,0.0017,20,📈 모멘텀,★★★★★ (7.0),0.4258,Health Care,"장기보유(19일,+1.2%)",4.081034943867303,2.04,-0.0596,-0.0341,-0.0743,39.991677411192775,29.182743951617148,-2.4867121925267304,0.25358820738731835,0.021098504352986963,-0.25836562976061284,-0.23991133295059502,0.03967796918182127,0.7678755540974819,0.019823179261262203,-0.06065095508581664,0.001400244100359241,0.10133986200437012,0.8975595395269711,3,0.5057514099670016,-0.004266011188066507,0.22335330522285748,0.02125052336767671,0.3287875134779996,0.62484940088143,6.75,7.0,8.0,,Health Care,,-0.027322847869183042,neutral,0.07707173015933447,0.7,0.35,0.612,0.2,0.26,0.0
CVS,2023-01-23,2023-02-08,77.47537892806653,76.5670394897461,-0.0117,16,📉 바닥반등,★★★★★ (6.0),0.4588,Health Care,교체→EL,15.348240966100063,-13.94,0.0276,0.0104,-0.1044,26.101662845670518,34.249013519050486,-0.18017097824051742,0.04907290941595197,0.01947044575825141,1.6283234920708691,-2.1560825291561243,-0.24439641235275614,0.013300947585931007,-0.01770678079424992,-0.07788518737090322,-0.030260152067584027,-0.0156985416198635,0.8323408034070993,3,0.665974693601381,-0.3958116680262911,-0.11033058294122389,-0.5173044292073561,0.5071340728162053,0.9139203856599039,6.0,4.0,5.5,,Health Care,,-0.07505818665938582,neutral,-0.08464061381739801,0.6,0.95,0.682,0.2,0.11,0.05
SBUX,2023-02-06,2023-02-16,96.08636515567794,100.05914529352151,0.0413,10,📈 모멘텀,★★★★★ (11.0),0.6524,Consumer Discretionary,"시간익절(9일,+5.3%)",12.396633048022005,49.25,-0.0572,-0.0298,-0.0841,46.24271518079048,32.67955325993326,-0.23408681236740492,0.1302443116972237,0.021845787614224045,3.335554703980327,-0.23579222054456508,0.1848469920881626,0.8619253724479352,-0.043294555543815005,-0.0012447113998911297,0.03587006752343656,0.09054261262791109,0.7742004061203364,3,0.4944789605777073,0.4089772159678009,0.49588180606265175,0.4493749732510618,0.6367363492407276,0.5144451138507782,6.25,11.0,6.0,,Consumer Discretionary,,-0.16741867457397092,neutral,0.1078238569067225,1.0,0.85,0.746,0.35,0.22,0.0
EL,2023-02-08,2023-02-27,243.43604095447407,231.1947096329927,-0.0503,19,📈 모멘텀,★★★★★ (9.0),0.5956,Unknown,손절(-5.9%),4.82742558391054,-59.09,0.03,-0.0385,-0.0102,47.51780557667997,30.43323516435629,-2.183953625461471,0.18514658856583954,0.028106297798617848,1.7375262177439732,-2.4237499037602546,0.13377883885067257,0.5617639012392466,-0.057997570397368525,-0.0023698418158403234,0.04356145666375975,0.010546488286802415,0.8128583806709873,3,0.4419193788954835,0.26392172383467866,0.16463607308403413,0.044928783884718465,0.5537720088985335,0.4419193788954835,7.5,9.0,6.0,,Unknown,,-0.05969625608036302,neutral,0.033780549898340555,0.9,0.85,0.634,0.2,0.37,0.0
SCHW,2023-01-24,2023-02-28,73.63461655908638,74.80156929310611,0.0158,35,📉 바닥반등,★★★★★ (7.0),0.5235,Financials,"장기보유(34일,+1.2%)",31.600934781808643,36.88,-0.0411,-0.2748,-0.311,38.6382933789058,20.292264519500105,-0.8638633202405228,0.050657037221691896,0.027968070155835932,0.140068258065196,-0.2377598935949793,0.0966550563893435,0.5279104457936977,-0.0632681911095122,-0.04332312309936015,0.013096322936609185,0.05515390564878423,0.8852620438590827,2,0.647045771791185,0.16803913926618283,0.0444909104529293,0.16308764141251228,0.364841802540792,0.7589022010072928,7.0,7.0,6.0,,Financials,,-0.1190794563283791,neutral,0.024577512174257854,0.7,0.75,0.72,0.2,0.27,0.0
FCX,2023-03-01,2023-03-08,40.86359058655893,38.51345905947528,-0.0575,7,📉 바닥반등,★★★★★ (8.0),0.5013,Materials,트레일링(-8.2%),85.15832111190159,-200.13,-0.1156,-0.0575,0.0042,43.76271026954593,15.589259269813045,-0.3568721799544431,0.2141927583028449,0.03623794763720751,0.3209023099065879,-0.7070546998793757,0.14042536450776483,0.615181547802963,-0.03961535270521843,-0.06844011709029907,0.015542875321463836,0.10336239116581417,0.7740541798069677,2,0.549820893618022,0.05061880515029374,0.10478565211572587,0.1475503221377495,0.637026063683612,0.549820893618022,8.0,6.5,6.0,,Materials,,0.052336654935448645,bear,0.09232175037432006,0.8,0.5,0.708,0.35,0.27,0.0
ISRG,2023-02-16,2023-03-13,240.77000427246094,224.0,-0.0697,25,📉 바닥반등,★★★★★ (7.5),0.4985,Health Care,트레일링(-6.7%),5.151790029038844,-86.4,0.0737,0.1275,0.1731,43.68232735012845,15.678482899767017,-0.4418845335766557,0.28448427053555253,0.02709279577303287,-0.5634033555127326,-1.077156503819448,0.10446285615390448,0.5038373708241713,-0.01639542588300158,-0.045172621631920706,-0.011214975978591396,0.01878762166777916,0.7919078775874172,2,0.4960161707061197,-0.2556012666297555,-0.24682748418877376,-0.03243893243077487,0.6003155721735671,0.4960161707061197,7.5,5.0,6.0,,Health Care,,-0.02155106900732168,bull,-0.013868374689934808,0.75,0.45,0.647,0.35,0.27,0.0
TGT,2023-03-06,2023-03-15,149.5185695794751,142.14088439941406,-0.0493,9,📉 바닥반등,★★★★★ (7.5),0.4468,Consumer Staples,교체→QCOM,0.0,0.0,-0.0057,-0.0016,0.0309,48.24633957062022,18.261697476297325,-1.0308218365246975,0.25973323073898946,0.02718676558275884,-0.4904787847946279,-0.29193566237239865,-0.04903964933840577,0.2737900350654357,-0.0057500483931094415,-0.07722416034212898,0.017550607671430282,-0.020266199165189326,0.855920286967482,3,0.3630496407194966,-0.26006752656656906,-0.3590912470371106,-0.20900502125621498,0.44645638337676247,0.3630496407194966,7.5,6.5,8.0,,Consumer Staples,,-0.05343001626131931,bull,-0.012341232117682914,0.75,0.35,0.582,0.2,0.31,0.0
MU,2023-03-09,2023-03-24,55.80463824080455,59.61756160736039,0.0683,15,📉 바닥반등,★★★★★ (8.0),0.5093,Information Technology,"시간익절(14일,+8.3%)",58.7718443682825,224.09,-0.0028,0.0477,-0.0145,44.61711037821643,14.20005628189443,-0.3656870275050143,0.27135513864501437,0.03344447387817192,-0.1729829100602911,-0.8135973707976054,-0.0797103509019619,0.2510725012246349,-0.007848060649120137,-0.08433939086656306,0.0015779328857752207,-0.03671879477608968,0.7979197906112143,2,0.2851859861638901,-0.19235767243502755,-0.514183707488007,-0.3389580401170987,0.5873434280968267,0.4783684897127585,8.0,6.5,6.0,,Information Technology,,-0.0650714505146141,neutral,-0.053734921580828286,0.8,0.45,0.608,0.35,0.27,0.0
URI,2023-03-22,2023-03-27,384.9834992324811,357.84748512916417,-0.0705,5,📈 모멘텀,★★★★★ (9.0),0.4364,Unknown,손절(-6.6%),0.0,0.0,0.0541,0.0039,0.0231,39.966405870712464,37.98924137057806,-9.437210678251413,0.21784825483532896,0.04245073247136285,0.8868136280192332,-0.03940199406952043,-0.19744716667091244,0.6675646427904023,-0.04277925908666058,-0.10621162857081701,0.008759810678135308,0.15896899296836206,1.1975451068701497,4,0.4416051591864468,0.011793026307783616,0.39178454585295663,-0.23911067833397132,-0.577353429917479,0.6522975381252094,6.25,9.0,8.0,,Unknown,,-0.07165633873534649,neutral,0.09748714627415737,0.9,0.4,0.532,0.05,0.26,0.0
QCOM,2023-03-15,2023-03-28,107.63236390343059,115.43046323743577,0.0725,13,📉 바닥반등,★★★★★ (8.8),0.5691,Information Technology,"시간익절(12일,+7.2%)",10.721691177758473,83.61,-0.0105,-0.0269,-0.0764,37.838964529322325,16.897019052872256,-0.9995758206237901,0.1653954984932103,0.03038633736727468,1.222782251327863,-1.5051536133786285,-0.14405226331139273,0.2548055580748173,-0.022149596549170147,-0.10377604907736826,-0.009525677825857622,-0.03011267987451798,0.7982051822964019,3,0.459409507431615,-0.44767904332136205,-0.5944679040856409,-0.41861778981972053,0.5867199483918348,0.7311729215236327,8.75,6.0,6.0,,Information Technology,,-0.09129155603958361,bear,-0.07964078903316604,0.875,0.85,0.636,0.35,0.42,0.05
PM,2023-03-28,2023-04-14,80.96664355777105,87.43313549533119,0.0799,17,📉 바닥반등,★★★★★ (7.0),0.4829,Consumer Staples,"시간익절(16일,+7.8%)",19.520153087728318,126.23,-0.0215,0.0005,-0.048,38.29881610439215,26.319682094823772,-0.32946812456429897,0.214993413457395,0.019439810117597746,0.12610381128500864,-1.2129967994643696,0.012346831449851882,0.5071590965245459,-0.025489437368964363,-0.044052311878454375,-0.01982710501744839,0.01705361429158161,0.9815308632815782,2,0.4864448927036581,-0.27019794665377433,-0.06727409581210098,-0.17741616344441508,0.061486129153302024,0.6919204487214679,7.0,4.0,6.0,,Consumer Staples,,-0.04529631167880922,neutral,-0.02720381397006319,0.7,0.7,0.616,0.2,0.17,0.0
UBER,2023-03-30,2023-04-26,31.5,29.700000762939453,-0.0571,27,📉 바닥반등,★★★★★ (8.0),0.5299,Unknown,트레일링(-7.8%),50.174008801499134,-90.31,0.2741,0.3061,0.2781,43.508796042663796,14.46550477959171,-0.2400967373658816,0.25365643620196854,0.03989151497660316,-0.5147329231276108,-1.4591100215740607,-0.12741085707729605,0.6222356269932819,-0.020621815009211786,-0.06426191971421336,0.0038339449753002656,0.0391692744087718,0.7916595331710112,1,0.27732833253730665,0.12468821470866996,-0.024986212756409137,-0.5333612067245905,0.6008447969112876,0.5282496394809477,8.0,7.0,6.0,,Unknown,,-0.04375895876630361,neutral,0.010989163046864318,0.8,0.45,0.646,0.35,0.37,0.0
